epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,18615.644824,18616.640625,23184.531250,18616.640625,23184.531250,0.000000,8.762,2025-11-22T15:29:33+00:00,,
1,val,18407.787642,18423.218750,23052.683594,18423.218750,23052.683594,0.000000,,2025-11-22T15:29:33+00:00,18407.787642,18423.218750
2,train,18122.133380,18122.279297,22789.824219,18122.279297,22789.824219,0.000000,7.709,2025-11-22T15:29:41+00:00,,
2,val,17657.003551,17672.714844,22447.003906,17672.714844,22447.003906,0.000000,,2025-11-22T15:29:41+00:00,17657.003551,17672.714844
3,train,17130.001656,17130.705078,21978.263672,17130.705078,21978.263672,0.000000,7.850,2025-11-22T15:29:49+00:00,,
3,val,16432.660127,16449.109375,21417.470703,16449.109375,21417.470703,0.000000,,2025-11-22T15:29:49+00:00,16432.660127,16449.109375
4,train,15702.696823,15703.922852,20751.410156,15703.922852,20751.410156,0.000000,7.805,2025-11-22T15:29:57+00:00,,
4,val,14835.721857,14852.471680,20002.392578,14852.471680,20002.392578,0.000000,,2025-11-22T15:29:57+00:00,14835.721857,14852.471680
5,train,13917.816565,13920.196289,19115.462891,13920.196289,19115.462891,0.000000,7.935,2025-11-22T15:30:05+00:00,,
5,val,12925.272964,12941.831055,18148.074219,12941.831055,18148.074219,0.000000,,2025-11-22T15:30:05+00:00,12925.272964,12941.831055
6,train,11887.221641,11888.634766,17055.128906,11888.634766,17055.128906,0.000000,8.039,2025-11-22T15:30:13+00:00,,
6,val,10861.927764,10877.606445,15954.936523,10877.606445,15954.936523,0.000000,,2025-11-22T15:30:13+00:00,10861.927764,10877.606445
7,train,9750.746928,9752.314453,14650.146484,9752.314453,14650.146484,0.000000,7.737,2025-11-22T15:30:20+00:00,,
7,val,8649.461056,8660.666016,13274.203125,8660.666016,13274.203125,0.000000,,2025-11-22T15:30:20+00:00,8649.461056,8660.666016
8,train,7660.036681,7662.371094,12027.888672,7662.371094,12027.888672,0.000000,7.886,2025-11-22T15:30:28+00:00,,
8,val,6766.222212,6775.327637,10760.123047,6775.327637,10760.123047,0.000000,,2025-11-22T15:30:28+00:00,6766.222212,6775.327637
9,train,5763.585537,5766.386230,9425.605469,5766.386230,9425.605469,0.000000,7.673,2025-11-22T15:30:36+00:00,,
9,val,4959.778675,4966.383301,8181.905273,4966.383301,8181.905273,0.000000,,2025-11-22T15:30:36+00:00,4959.778675,4966.383301
10,train,4228.802808,4229.471680,7094.086914,4229.471680,7094.086914,0.000000,7.834,2025-11-22T15:30:44+00:00,,
10,val,3735.758612,3741.215088,6354.218750,3741.215088,6354.218750,0.000000,,2025-11-22T15:30:44+00:00,3735.758612,3741.215088
11,train,3172.062542,3173.288818,5433.618652,3173.288818,5433.618652,0.000000,8.035,2025-11-22T15:30:52+00:00,,
11,val,2894.097752,2897.230957,5226.913574,2897.230957,5226.913574,0.000000,,2025-11-22T15:30:52+00:00,2894.097752,2897.230957
12,train,2617.553866,2618.356445,4479.893555,2618.356445,4479.893555,0.000000,7.966,2025-11-22T15:31:00+00:00,,
12,val,2620.962269,2622.745361,4849.918945,2622.745361,4849.918945,0.000000,,2025-11-22T15:31:00+00:00,2620.962269,2622.745361
13,train,2449.017778,2449.391602,4182.542480,2449.391602,4182.542480,0.000000,7.781,2025-11-22T15:31:07+00:00,,
13,val,2545.092648,2545.052734,4732.562500,2545.052734,4732.562500,0.000000,,2025-11-22T15:31:07+00:00,2545.092648,2545.052734
14,train,2338.579096,2339.007812,3975.254395,2339.007812,3975.254395,0.000000,7.930,2025-11-22T15:31:15+00:00,,
14,val,2496.592692,2498.586426,4694.752930,2498.586426,4694.752930,0.000000,,2025-11-22T15:31:15+00:00,2496.592692,2498.586426
15,train,2254.025492,2254.735840,3818.563965,2254.735840,3818.563965,0.000000,7.910,2025-11-22T15:31:23+00:00,,
