epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,11157.415312,11174.308594,16288.363281,11174.308594,16288.363281,0.000000,9.224,2025-11-20T16:45:59+00:00,,
1,val,6335.621082,6324.826172,9949.724609,6324.826172,9949.724609,0.000000,,2025-11-20T16:45:59+00:00,6335.621082,6324.826172
2,train,6083.772118,6088.162598,9853.172852,6088.162598,9853.172852,0.000000,9.068,2025-11-20T16:46:08+00:00,,
2,val,5802.582770,5791.922363,9607.907227,5791.922363,9607.907227,0.000000,,2025-11-20T16:46:08+00:00,5802.582770,5791.922363
3,train,5926.304061,5925.829590,9752.040039,5925.829590,9752.040039,0.000000,8.789,2025-11-20T16:46:17+00:00,,
3,val,5749.363758,5738.090332,9570.107422,5738.090332,9570.107422,0.000000,,2025-11-20T16:46:17+00:00,5749.363758,5738.090332
4,train,5878.349342,5882.246094,9726.702148,5882.246094,9726.702148,0.000000,8.775,2025-11-20T16:46:25+00:00,,
4,val,5721.682057,5710.499023,9579.844727,5710.499023,9579.844727,0.000000,,2025-11-20T16:46:25+00:00,5721.682057,5710.499023
5,train,5866.770061,5868.463379,9717.285156,5868.463379,9717.285156,0.000000,8.773,2025-11-20T16:46:34+00:00,,
5,val,5791.540384,5779.790039,9534.960938,5779.790039,9534.960938,0.000000,,2025-11-20T16:46:34+00:00,5791.540384,5779.790039
6,train,5842.698815,5846.086914,9705.792969,5846.086914,9705.792969,0.000000,8.826,2025-11-20T16:46:43+00:00,,
6,val,5665.666528,5654.033203,9534.266602,5654.033203,9534.266602,0.000000,,2025-11-20T16:46:43+00:00,5665.666528,5654.033203
7,train,5811.373559,5813.471191,9668.737305,5813.471191,9668.737305,0.000000,8.763,2025-11-20T16:46:52+00:00,,
7,val,5653.129061,5641.422852,9492.818359,5641.422852,9492.818359,0.000000,,2025-11-20T16:46:52+00:00,5653.129061,5641.422852
8,train,5809.018087,5810.014160,9659.322266,5810.014160,9659.322266,0.000000,8.773,2025-11-20T16:47:00+00:00,,
8,val,5670.953506,5659.311523,9523.260742,5659.311523,9523.260742,0.000000,,2025-11-20T16:47:00+00:00,5670.953506,5659.311523
9,train,5799.246456,5800.431641,9649.441406,5800.431641,9649.441406,0.000000,8.738,2025-11-20T16:47:09+00:00,,
9,val,5658.767137,5646.279785,9460.873047,5646.279785,9460.873047,0.000000,,2025-11-20T16:47:09+00:00,5658.767137,5646.279785
10,train,5794.279102,5793.326660,9650.396484,5793.326660,9650.396484,0.000000,8.803,2025-11-20T16:47:18+00:00,,
10,val,5666.428318,5653.274414,9455.409180,5653.274414,9455.409180,0.000000,,2025-11-20T16:47:18+00:00,5666.428318,5653.274414
11,train,5773.916343,5773.943848,9636.711914,5773.943848,9636.711914,0.000000,8.882,2025-11-20T16:47:27+00:00,,
