epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,18700.507279,18700.382812,23252.812500,18700.382812,23252.812500,0.000000,7.393,2025-11-22T12:57:09+00:00,,
1,val,18665.875473,18681.361328,23261.503906,18681.361328,23261.503906,0.000000,,2025-11-22T12:57:09+00:00,18665.875473,18681.361328
2,train,18698.327936,18698.501953,23251.427734,18698.501953,23251.427734,0.000000,6.651,2025-11-22T12:57:16+00:00,,
2,val,18664.083984,18679.570312,23260.128906,18679.570312,23260.128906,0.000000,,2025-11-22T12:57:16+00:00,18664.083984,18679.570312
3,train,18695.464026,18696.605469,23249.955078,18696.605469,23249.955078,0.000000,6.858,2025-11-22T12:57:23+00:00,,
3,val,18662.017933,18677.503906,23258.525391,18677.503906,23258.525391,0.000000,,2025-11-22T12:57:23+00:00,18662.017933,18677.503906
4,train,18693.974790,18694.523438,23248.335938,18694.523438,23248.335938,0.000000,6.699,2025-11-22T12:57:29+00:00,,
4,val,18659.860026,18675.345703,23256.876953,18675.345703,23256.876953,0.000000,,2025-11-22T12:57:29+00:00,18659.860026,18675.345703
5,train,18692.595540,18692.259766,23246.570312,18692.259766,23246.570312,0.000000,6.687,2025-11-22T12:57:36+00:00,,
5,val,18657.473485,18672.958984,23255.005859,18672.958984,23255.005859,0.000000,,2025-11-22T12:57:36+00:00,18657.473485,18672.958984
6,train,18687.520744,18689.835938,23244.671875,18689.835938,23244.671875,0.000000,6.709,2025-11-22T12:57:43+00:00,,
6,val,18654.968632,18670.453125,23253.048828,18670.453125,23253.048828,0.000000,,2025-11-22T12:57:43+00:00,18654.968632,18670.453125
7,train,18687.367841,18687.248047,23242.648438,18687.248047,23242.648438,0.000000,6.851,2025-11-22T12:57:49+00:00,,
7,val,18652.364465,18667.847656,23251.001953,18667.847656,23251.001953,0.000000,,2025-11-22T12:57:49+00:00,18652.364465,18667.847656
8,train,18683.796118,18684.519531,23240.511719,18684.519531,23240.511719,0.000000,6.983,2025-11-22T12:57:56+00:00,,
8,val,18649.388258,18664.873047,23248.669922,18664.873047,23248.669922,0.000000,,2025-11-22T12:57:56+00:00,18649.388258,18664.873047
9,train,18680.224807,18681.691406,23238.292969,18681.691406,23238.292969,0.000000,6.799,2025-11-22T12:58:03+00:00,,
9,val,18646.648438,18662.130859,23246.519531,18662.130859,23246.519531,0.000000,,2025-11-22T12:58:03+00:00,18646.648438,18662.130859
10,train,18677.672159,18678.757812,23235.996094,18678.757812,23235.996094,0.000000,6.764,2025-11-22T12:58:10+00:00,,
