epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,16182.388003,16189.901367,21453.328125,16189.901367,21453.328125,0.000000,9.705,2025-11-20T16:22:54+00:00,,
1,val,13517.109025,13516.418945,18774.853516,13516.418945,18774.853516,0.000000,,2025-11-20T16:22:54+00:00,13517.109025,13516.418945
2,train,9084.933871,9089.511719,13311.061523,9089.511719,13311.061523,0.000000,9.133,2025-11-20T16:23:03+00:00,,
2,val,6501.833291,6500.255371,10120.800781,6500.255371,10120.800781,0.000000,,2025-11-20T16:23:03+00:00,6501.833291,6500.255371
3,train,6213.376664,6214.016602,9910.893555,6214.016602,9910.893555,0.000000,9.282,2025-11-20T16:23:12+00:00,,
3,val,5857.263443,5854.873047,9644.780273,5854.873047,9644.780273,0.000000,,2025-11-20T16:23:12+00:00,5857.263443,5854.873047
4,train,5723.260804,5725.429199,9621.572266,5725.429199,9621.572266,0.000000,9.512,2025-11-20T16:23:22+00:00,,
4,val,5585.410319,5583.034180,9518.299805,5583.034180,9518.299805,0.000000,,2025-11-20T16:23:22+00:00,5585.410319,5583.034180
5,train,5586.486328,5587.594727,9556.910156,5587.594727,9556.910156,0.000000,9.325,2025-11-20T16:23:31+00:00,,
5,val,5522.487642,5519.968750,9470.026367,5519.968750,9470.026367,0.000000,,2025-11-20T16:23:31+00:00,5522.487642,5519.968750
6,train,5535.862427,5537.570312,9527.826172,5537.570312,9527.826172,0.000000,9.497,2025-11-20T16:23:41+00:00,,
6,val,5474.291353,5471.744141,9456.876953,5471.744141,9456.876953,0.000000,,2025-11-20T16:23:41+00:00,5474.291353,5471.744141
7,train,5496.779975,5497.923828,9504.139648,5497.923828,9504.139648,0.000000,9.675,2025-11-20T16:23:50+00:00,,
7,val,5435.967966,5433.428223,9422.338867,5433.428223,9422.338867,0.000000,,2025-11-20T16:23:50+00:00,5435.967966,5433.428223
8,train,5465.245389,5466.020508,9476.407227,5466.020508,9476.407227,0.000000,9.384,2025-11-20T16:24:00+00:00,,
8,val,5409.970474,5407.456055,9396.887695,5407.456055,9396.887695,0.000000,,2025-11-20T16:24:00+00:00,5409.970474,5407.456055
9,train,5437.578946,5438.517090,9458.617188,5438.517090,9458.617188,0.000000,9.670,2025-11-20T16:24:10+00:00,,
9,val,5379.793945,5377.226074,9377.719727,5377.226074,9377.719727,0.000000,,2025-11-20T16:24:10+00:00,5379.793945,5377.226074
10,train,5414.996511,5414.718750,9446.663086,5414.718750,9446.663086,0.000000,9.234,2025-11-20T16:24:19+00:00,,
10,val,5367.705928,5365.051758,9334.065430,5365.051758,9334.065430,0.000000,,2025-11-20T16:24:19+00:00,5367.705928,5365.051758
11,train,5393.288992,5393.328613,9427.608398,5393.328613,9427.608398,0.000000,9.474,2025-11-20T16:24:28+00:00,,
11,val,5333.592177,5330.853516,9342.129883,5330.853516,9342.129883,0.000000,,2025-11-20T16:24:28+00:00,5333.592177,5330.853516
12,train,5371.887895,5370.724609,9411.404297,5370.724609,9411.404297,0.000000,9.270,2025-11-20T16:24:37+00:00,,
12,val,5318.640498,5316.034668,9340.063477,5316.034668,9340.063477,0.000000,,2025-11-20T16:24:37+00:00,5318.640498,5316.034668
13,train,5351.793758,5353.491211,9398.110352,5353.491211,9398.110352,0.000000,9.494,2025-11-20T16:24:47+00:00,,
13,val,5297.032184,5294.375977,9320.739258,5294.375977,9320.739258,0.000000,,2025-11-20T16:24:47+00:00,5297.032184,5294.375977
14,train,5335.854521,5335.706055,9381.508789,5335.706055,9381.508789,0.000000,9.340,2025-11-20T16:24:56+00:00,,
14,val,5288.042673,5285.305176,9290.871094,5285.305176,9290.871094,0.000000,,2025-11-20T16:24:56+00:00,5288.042673,5285.305176
15,train,5319.690867,5320.747559,9367.688477,5320.747559,9367.688477,0.000000,9.281,2025-11-20T16:25:06+00:00,,
15,val,5269.068516,5266.254395,9292.625000,5266.254395,9292.625000,0.000000,,2025-11-20T16:25:06+00:00,5269.068516,5266.254395
16,train,5304.627643,5305.896973,9353.477539,5305.896973,9353.477539,0.000000,9.516,2025-11-20T16:25:15+00:00,,
16,val,5261.284282,5258.398438,9258.446289,5258.398438,9258.446289,0.000000,,2025-11-20T16:25:15+00:00,5261.284282,5258.398438
17,train,5293.932950,5292.962402,9339.799805,5292.962402,9339.799805,0.000000,9.544,2025-11-20T16:25:25+00:00,,
17,val,5239.726454,5236.799805,9289.746094,5236.799805,9289.746094,0.000000,,2025-11-20T16:25:25+00:00,5239.726454,5236.799805
18,train,5275.428063,5276.448730,9331.343750,5276.448730,9331.343750,0.000000,9.504,2025-11-20T16:25:34+00:00,,
18,val,5229.773010,5226.892578,9243.779297,5226.892578,9243.779297,0.000000,,2025-11-20T16:25:34+00:00,5229.773010,5226.892578
19,train,5261.415366,5263.054199,9314.209961,5263.054199,9314.209961,0.000000,9.584,2025-11-20T16:25:44+00:00,,
19,val,5215.237058,5212.380859,9249.714844,5212.380859,9249.714844,0.000000,,2025-11-20T16:25:44+00:00,5215.237058,5212.380859
20,train,5246.915345,5247.907227,9304.881836,5247.907227,9304.881836,0.000000,9.568,2025-11-20T16:25:53+00:00,,
20,val,5198.873071,5195.827148,9218.250977,5195.827148,9218.250977,0.000000,,2025-11-20T16:25:53+00:00,5198.873071,5195.827148
21,train,5233.179537,5233.812988,9290.277344,5233.812988,9290.277344,0.000000,9.730,2025-11-20T16:26:03+00:00,,
21,val,5185.645291,5182.747070,9212.666016,5182.747070,9212.666016,0.000000,,2025-11-20T16:26:03+00:00,5185.645291,5182.747070
22,train,5218.043609,5217.136719,9273.858398,5217.136719,9273.858398,0.000000,9.691,2025-11-20T16:26:13+00:00,,
22,val,5169.584443,5166.679199,9234.941406,5166.679199,9234.941406,0.000000,,2025-11-20T16:26:13+00:00,5169.584443,5166.679199
23,train,5204.302914,5204.677734,9257.822266,5204.677734,9257.822266,0.000000,9.661,2025-11-20T16:26:22+00:00,,
23,val,5160.548689,5157.678711,9200.885742,5157.678711,9200.885742,0.000000,,2025-11-20T16:26:22+00:00,5160.548689,5157.678711
24,train,5193.570366,5194.007812,9249.642578,5194.007812,9249.642578,0.000000,9.613,2025-11-20T16:26:32+00:00,,
24,val,5147.546990,5144.511719,9169.131836,5144.511719,9169.131836,0.000000,,2025-11-20T16:26:32+00:00,5147.546990,5144.511719
25,train,5179.471976,5179.542480,9230.992188,5179.542480,9230.992188,0.000000,9.655,2025-11-20T16:26:42+00:00,,
25,val,5148.268422,5145.038086,9129.612305,5145.038086,9129.612305,0.000000,,2025-11-20T16:26:42+00:00,5148.268422,5145.038086
26,train,5167.338337,5167.808105,9221.314453,5167.808105,9221.314453,0.000000,9.656,2025-11-20T16:26:51+00:00,,
26,val,5123.602346,5120.523926,9146.535156,5120.523926,9146.535156,0.000000,,2025-11-20T16:26:51+00:00,5123.602346,5120.523926
27,train,5154.735733,5155.077148,9202.925781,5155.077148,9202.925781,0.000000,9.536,2025-11-20T16:27:01+00:00,,
27,val,5111.656865,5108.687500,9134.021484,5108.687500,9134.021484,0.000000,,2025-11-20T16:27:01+00:00,5111.656865,5108.687500
28,train,5141.238153,5143.825195,9188.237305,5143.825195,9188.237305,0.000000,9.815,2025-11-20T16:27:11+00:00,,
28,val,5098.715941,5095.694824,9123.873047,5095.694824,9123.873047,0.000000,,2025-11-20T16:27:11+00:00,5098.715941,5095.694824
29,train,5130.817897,5131.972656,9173.719727,5131.972656,9173.719727,0.000000,9.732,2025-11-20T16:27:20+00:00,,
29,val,5091.627833,5088.665039,9111.985352,5088.665039,9111.985352,0.000000,,2025-11-20T16:27:20+00:00,5091.627833,5088.665039
30,train,5121.156123,5122.961426,9166.671875,5122.961426,9166.671875,0.000000,9.484,2025-11-20T16:27:30+00:00,,
30,val,5079.667547,5076.670898,9091.724609,5076.670898,9091.724609,0.000000,,2025-11-20T16:27:30+00:00,5079.667547,5076.670898
31,train,5110.323836,5110.866699,9152.925781,5110.866699,9152.925781,0.000000,9.591,2025-11-20T16:27:40+00:00,,
31,val,5075.798876,5072.742676,9070.470703,5072.742676,9070.470703,0.000000,,2025-11-20T16:27:40+00:00,5075.798876,5072.742676
32,train,5098.931252,5099.870605,9137.982422,5099.870605,9137.982422,0.000000,9.690,2025-11-20T16:27:49+00:00,,
32,val,5059.566479,5056.556152,9088.562500,5056.556152,9088.562500,0.000000,,2025-11-20T16:27:49+00:00,5059.566479,5056.556152
33,train,5089.785099,5088.697266,9124.067383,5088.697266,9124.067383,0.000000,9.879,2025-11-20T16:27:59+00:00,,
33,val,5050.470182,5047.423828,9057.555664,5047.423828,9057.555664,0.000000,,2025-11-20T16:27:59+00:00,5050.470182,5047.423828
34,train,5079.637985,5079.628906,9114.899414,5079.628906,9114.899414,0.000000,9.762,2025-11-20T16:28:09+00:00,,
34,val,5040.635429,5037.499023,9053.287109,5037.499023,9053.287109,0.000000,,2025-11-20T16:28:09+00:00,5040.635429,5037.499023
35,train,5065.366538,5066.092773,9095.871094,5066.092773,9095.871094,0.000000,9.633,2025-11-20T16:28:18+00:00,,
35,val,5027.377303,5024.233398,9027.409180,5024.233398,9027.409180,0.000000,,2025-11-20T16:28:18+00:00,5027.377303,5024.233398
36,train,5055.407704,5056.476562,9082.471680,5056.476562,9082.471680,0.000000,9.610,2025-11-20T16:28:28+00:00,,
36,val,5024.943338,5021.882324,9034.736328,5021.882324,9034.736328,0.000000,,2025-11-20T16:28:28+00:00,5024.943338,5021.882324
37,train,5045.129780,5047.751953,9074.140625,5047.751953,9074.140625,0.000000,9.671,2025-11-20T16:28:38+00:00,,
37,val,5016.339708,5013.295410,8986.291992,5013.295410,8986.291992,0.000000,,2025-11-20T16:28:38+00:00,5016.339708,5013.295410
38,train,5038.866848,5039.995117,9061.791992,5039.995117,9061.791992,0.000000,9.700,2025-11-20T16:28:47+00:00,,
