epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,17052.761802,17054.248047,22182.466797,17054.248047,22182.466797,0.000000,10.215,2025-11-20T16:55:31+00:00,,
1,val,16915.668921,16913.964844,22061.718750,16913.964844,22061.718750,0.000000,,2025-11-20T16:55:31+00:00,16915.668921,16913.964844
2,train,17050.136536,17047.845703,22177.269531,17047.845703,22177.269531,0.000000,10.106,2025-11-20T16:55:41+00:00,,
2,val,16906.723163,16905.019531,22054.373047,16905.019531,22054.373047,0.000000,,2025-11-20T16:55:41+00:00,16906.723163,16905.019531
3,train,17034.927615,17036.671875,22168.101562,17036.671875,22168.101562,0.000000,9.896,2025-11-20T16:55:51+00:00,,
3,val,16894.509561,16892.802734,22044.001953,16892.802734,22044.001953,0.000000,,2025-11-20T16:55:51+00:00,16894.509561,16892.802734
4,train,17019.514382,17021.802734,22155.875000,17021.802734,22155.875000,0.000000,10.021,2025-11-20T16:56:01+00:00,,
4,val,16877.591508,16875.875000,22030.365234,16875.875000,22030.365234,0.000000,,2025-11-20T16:56:01+00:00,16877.591508,16875.875000
5,train,17003.305377,17003.625000,22140.937500,17003.625000,22140.937500,0.000000,10.010,2025-11-20T16:56:11+00:00,,
5,val,16858.328089,16856.607422,22014.322266,16856.607422,22014.322266,0.000000,,2025-11-20T16:56:11+00:00,16858.328089,16856.607422
6,train,16984.755595,16982.591797,22123.654297,16982.591797,22123.654297,0.000000,10.035,2025-11-20T16:56:21+00:00,,
6,val,16835.790521,16834.064453,21996.048828,16834.064453,21996.048828,0.000000,,2025-11-20T16:56:21+00:00,16835.790521,16834.064453
7,train,16959.129437,16958.814453,22105.041016,16958.814453,22105.041016,0.000000,9.993,2025-11-20T16:56:31+00:00,,
7,val,16811.615367,16809.878906,21976.804688,16809.878906,21976.804688,0.000000,,2025-11-20T16:56:31+00:00,16811.615367,16809.878906
8,train,16926.898783,16932.789062,22084.000000,16932.789062,22084.000000,0.000000,10.113,2025-11-20T16:56:42+00:00,,
8,val,16786.895604,16785.158203,21955.427734,16785.158203,21955.427734,0.000000,,2025-11-20T16:56:42+00:00,16786.895604,16785.158203
9,train,16901.012782,16904.738281,22061.212891,16904.738281,22061.212891,0.000000,10.209,2025-11-20T16:56:52+00:00,,
9,val,16761.318721,16759.572266,21934.708984,16759.572266,21934.708984,0.000000,,2025-11-20T16:56:52+00:00,16761.318721,16759.572266
10,train,16876.126846,16874.650391,22036.607422,16874.650391,22036.607422,0.000000,9.858,2025-11-20T16:57:02+00:00,,
10,val,16730.004931,16728.248047,21909.447266,16728.248047,21909.447266,0.000000,,2025-11-20T16:57:02+00:00,16730.004931,16728.248047
11,train,16840.137360,16842.607422,22010.541016,16842.607422,22010.541016,0.000000,10.053,2025-11-20T16:57:12+00:00,,
11,val,16695.882873,16694.119141,21881.156250,16694.119141,21881.156250,0.000000,,2025-11-20T16:57:12+00:00,16695.882873,16694.119141
12,train,16811.879124,16808.695312,21982.886719,16808.695312,21982.886719,0.000000,9.769,2025-11-20T16:57:21+00:00,,
12,val,16662.049419,16660.283203,21853.730469,16660.283203,21853.730469,0.000000,,2025-11-20T16:57:21+00:00,16662.049419,16660.283203
13,train,16773.831490,16772.806641,21953.847656,16772.806641,21953.847656,0.000000,9.963,2025-11-20T16:57:31+00:00,,
13,val,16630.664689,16628.886719,21827.369141,16628.886719,21827.369141,0.000000,,2025-11-20T16:57:31+00:00,16630.664689,16628.886719
14,train,16735.055225,16735.042969,21923.242188,16735.042969,21923.242188,0.000000,9.893,2025-11-20T16:57:41+00:00,,
14,val,16590.323556,16588.546875,21793.310547,16588.546875,21793.310547,0.000000,,2025-11-20T16:57:41+00:00,16590.323556,16588.546875
15,train,16693.681815,16695.349609,21890.906250,16695.349609,21890.906250,0.000000,9.936,2025-11-20T16:57:51+00:00,,
15,val,16551.891276,16550.101562,21761.222656,16550.101562,21761.222656,0.000000,,2025-11-20T16:57:51+00:00,16551.891276,16550.101562
16,train,16654.213345,16653.814453,21856.904297,16653.814453,21856.904297,0.000000,9.974,2025-11-20T16:58:01+00:00,,
16,val,16510.883861,16509.091797,21727.099609,16509.091797,21727.099609,0.000000,,2025-11-20T16:58:01+00:00,16510.883861,16509.091797
17,train,16611.337357,16610.396484,21821.439453,16610.396484,21821.439453,0.000000,9.902,2025-11-20T16:58:11+00:00,,
17,val,16467.125012,16465.314453,21690.076172,16465.314453,21690.076172,0.000000,,2025-11-20T16:58:11+00:00,16467.125012,16465.314453
18,train,16565.286957,16565.031250,21784.634766,16565.031250,21784.634766,0.000000,9.951,2025-11-20T16:58:21+00:00,,
18,val,16426.446410,16424.628906,21659.642578,16424.628906,21659.642578,0.000000,,2025-11-20T16:58:21+00:00,16426.446410,16424.628906
19,train,16516.241522,16517.837891,21745.796875,16517.837891,21745.796875,0.000000,9.953,2025-11-20T16:58:31+00:00,,
19,val,16376.248806,16374.414062,21618.236328,16374.414062,21618.236328,0.000000,,2025-11-20T16:58:31+00:00,16376.248806,16374.414062
20,train,16470.224478,16468.769531,21705.625000,16468.769531,21705.625000,0.000000,10.040,2025-11-20T16:58:41+00:00,,
20,val,16334.826799,16333.010742,21582.498047,16333.010742,21582.498047,0.000000,,2025-11-20T16:58:41+00:00,16334.826799,16333.010742
21,train,16416.133699,16417.757812,21663.861328,16417.757812,21663.861328,0.000000,9.955,2025-11-20T16:58:51+00:00,,
21,val,16280.229878,16278.413086,21535.857422,16278.413086,21535.857422,0.000000,,2025-11-20T16:58:51+00:00,16280.229878,16278.413086
22,train,16367.184026,16364.820312,21620.148438,16364.820312,21620.148438,0.000000,9.974,2025-11-20T16:59:01+00:00,,
22,val,16234.275559,16232.416992,21494.705078,16232.416992,21494.705078,0.000000,,2025-11-20T16:59:01+00:00,16234.275559,16232.416992
23,train,16311.122950,16310.097656,21575.197266,16310.097656,21575.197266,0.000000,10.245,2025-11-20T16:59:11+00:00,,
23,val,16177.415799,16175.596680,21448.369141,16175.596680,21448.369141,0.000000,,2025-11-20T16:59:11+00:00,16177.415799,16175.596680
24,train,16251.711193,16253.610352,21528.802734,16253.610352,21528.802734,0.000000,9.888,2025-11-20T16:59:21+00:00,,
24,val,16126.079813,16124.208008,21409.414062,16124.208008,21409.414062,0.000000,,2025-11-20T16:59:21+00:00,16126.079813,16124.208008
25,train,16194.156808,16195.075195,21480.154297,16195.075195,21480.154297,0.000000,9.748,2025-11-20T16:59:31+00:00,,
25,val,16066.917884,16065.028320,21357.886719,16065.028320,21357.886719,0.000000,,2025-11-20T16:59:31+00:00,16066.917884,16065.028320
26,train,16137.889892,16134.763672,21430.687500,16134.763672,21430.687500,0.000000,10.004,2025-11-20T16:59:41+00:00,,
26,val,16019.797056,16017.926758,21315.289062,16017.926758,21315.289062,0.000000,,2025-11-20T16:59:41+00:00,16019.797056,16017.926758
27,train,16071.250245,16072.594727,21379.662109,16072.594727,21379.662109,0.000000,9.967,2025-11-20T16:59:51+00:00,,
27,val,15967.871612,15965.992188,21275.390625,15965.992188,21275.390625,0.000000,,2025-11-20T16:59:51+00:00,15967.871612,15965.992188
28,train,16014.054916,16008.514648,21327.119141,16008.514648,21327.119141,0.000000,9.969,2025-11-20T17:00:01+00:00,,
28,val,15894.641433,15892.750977,21211.994141,15892.750977,21211.994141,0.000000,,2025-11-20T17:00:01+00:00,15894.641433,15892.750977
29,train,15944.861599,15942.807617,21272.644531,15942.807617,21272.644531,0.000000,9.807,2025-11-20T17:00:11+00:00,,
29,val,15837.983603,15836.084961,21159.349609,15836.084961,21159.349609,0.000000,,2025-11-20T17:00:11+00:00,15837.983603,15836.084961
30,train,15877.252980,15875.186523,21217.199219,15875.186523,21217.199219,0.000000,9.921,2025-11-20T17:00:21+00:00,,
30,val,15773.909505,15771.990234,21102.927734,15771.990234,21102.927734,0.000000,,2025-11-20T17:00:21+00:00,15773.909505,15771.990234
31,train,15807.280839,15805.729492,21159.599609,15805.729492,21159.599609,0.000000,10.015,2025-11-20T17:00:31+00:00,,
31,val,15702.644121,15700.717773,21048.068359,15700.717773,21048.068359,0.000000,,2025-11-20T17:00:31+00:00,15702.644121,15700.717773
32,train,15738.913293,15734.591797,21100.945312,15734.591797,21100.945312,0.000000,9.942,2025-11-20T17:00:41+00:00,,
32,val,15638.780430,15636.835938,20995.931641,15636.835938,20995.931641,0.000000,,2025-11-20T17:00:41+00:00,15638.780430,15636.835938
