epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,10375.883090,10383.157227,15493.972656,10383.157227,15493.972656,0.000000,10.195,2025-11-20T17:34:42+00:00,,
1,val,5644.020604,5641.442871,9499.842773,5641.442871,9499.842773,0.000000,,2025-11-20T17:34:42+00:00,5644.020604,5641.442871
2,train,5560.433554,5561.154297,9442.521484,5561.154297,9442.521484,0.000000,9.935,2025-11-20T17:34:52+00:00,,
2,val,5144.621498,5141.162598,9095.668945,5141.162598,9095.668945,0.000000,,2025-11-20T17:34:52+00:00,5144.621498,5141.162598
3,train,5285.672794,5285.925293,9187.094727,5285.925293,9187.094727,0.000000,10.073,2025-11-20T17:35:02+00:00,,
3,val,4958.695168,4955.140137,8888.109375,4955.140137,8888.109375,0.000000,,2025-11-20T17:35:02+00:00,4958.695168,4955.140137
4,train,5134.822875,5134.730469,9003.221680,5134.730469,9003.221680,0.000000,10.024,2025-11-20T17:35:12+00:00,,
4,val,4830.387505,4826.586426,8764.298828,4826.586426,8764.298828,0.000000,,2025-11-20T17:35:12+00:00,4830.387505,4826.586426
5,train,5011.319380,5008.403809,8832.524414,5008.403809,8832.524414,0.000000,10.060,2025-11-20T17:35:22+00:00,,
5,val,4723.222979,4719.430176,8610.006836,4719.430176,8610.006836,0.000000,,2025-11-20T17:35:22+00:00,4723.222979,4719.430176
6,train,4905.106263,4902.755371,8690.197266,4902.755371,8690.197266,0.000000,10.055,2025-11-20T17:35:32+00:00,,
6,val,4620.096713,4616.284180,8534.441406,4616.284180,8534.441406,0.000000,,2025-11-20T17:35:32+00:00,4620.096713,4616.284180
7,train,4804.683820,4805.027344,8548.051758,4805.027344,8548.051758,0.000000,9.806,2025-11-20T17:35:42+00:00,,
7,val,4531.255443,4527.289062,8416.248047,4527.289062,8416.248047,0.000000,,2025-11-20T17:35:42+00:00,4531.255443,4527.289062
8,train,4711.504343,4711.717773,8399.472656,4711.717773,8399.472656,0.000000,10.100,2025-11-20T17:35:52+00:00,,
8,val,4445.745054,4441.680176,8264.320312,4441.680176,8264.320312,0.000000,,2025-11-20T17:35:52+00:00,4445.745054,4441.680176
9,train,4621.760521,4620.208496,8254.260742,4620.208496,8254.260742,0.000000,9.972,2025-11-20T17:36:02+00:00,,
9,val,4364.361244,4360.169922,8120.971191,4360.169922,8120.971191,0.000000,,2025-11-20T17:36:02+00:00,4364.361244,4360.169922
10,train,4532.300356,4532.987305,8106.942871,4532.987305,8106.942871,0.000000,9.934,2025-11-20T17:36:12+00:00,,
10,val,4280.923225,4276.758301,7975.006836,4276.758301,7975.006836,0.000000,,2025-11-20T17:36:12+00:00,4280.923225,4276.758301
11,train,4447.314515,4447.032227,7969.107910,4447.032227,7969.107910,0.000000,10.073,2025-11-20T17:36:22+00:00,,
11,val,4213.058530,4209.105957,7809.401367,4209.105957,7809.401367,0.000000,,2025-11-20T17:36:22+00:00,4213.058530,4209.105957
12,train,4359.316303,4361.087891,7825.074219,4361.087891,7825.074219,0.000000,9.991,2025-11-20T17:36:32+00:00,,
12,val,4136.118040,4132.144043,7679.337402,4132.144043,7679.337402,0.000000,,2025-11-20T17:36:32+00:00,4136.118040,4132.144043
13,train,4286.075917,4286.154297,7702.051270,4286.154297,7702.051270,0.000000,10.028,2025-11-20T17:36:42+00:00,,
13,val,4056.961477,4053.083740,7607.463379,4053.083740,7607.463379,0.000000,,2025-11-20T17:36:42+00:00,4056.961477,4053.083740
14,train,4209.114822,4209.438477,7573.729004,4209.438477,7573.729004,0.000000,9.878,2025-11-20T17:36:52+00:00,,
14,val,3992.348663,3988.421143,7522.494141,3988.421143,7522.494141,0.000000,,2025-11-20T17:36:52+00:00,3992.348663,3988.421143
