epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,345085124.975265,13562.752930,18598.468750,13562.752930,18598.468750,0.000000,9.363,2025-11-20T16:39:55+00:00,,
1,val,109382394.731707,6967.595703,10450.983398,6967.595703,10450.983398,0.000000,,2025-11-20T16:39:55+00:00,109382394.731707,6967.595703
2,train,98068847.151943,6609.854004,9902.685547,6609.854004,9902.685547,0.000000,9.182,2025-11-20T16:40:04+00:00,,
2,val,85557589.073171,6036.420410,9224.494141,6036.420410,9224.494141,0.000000,,2025-11-20T16:40:04+00:00,85557589.073171,6036.420410
3,train,86057344.466431,6110.993652,9280.274414,6110.993652,9280.274414,0.000000,8.934,2025-11-20T16:40:13+00:00,,
3,val,78092825.268293,5695.838379,8807.687500,5695.838379,8807.687500,0.000000,,2025-11-20T16:40:13+00:00,78092825.268293,5695.838379
4,train,81117188.282686,5907.390137,9011.040039,5907.390137,9011.040039,0.000000,9.046,2025-11-20T16:40:22+00:00,,
4,val,74529724.487805,5487.105957,8603.465820,5487.105957,8603.465820,0.000000,,2025-11-20T16:40:22+00:00,74529724.487805,5487.105957
5,train,77934987.095406,5768.516602,8829.628906,5768.516602,8829.628906,0.000000,8.919,2025-11-20T16:40:31+00:00,,
5,val,71936963.317073,5324.838379,8451.936523,5324.838379,8451.936523,0.000000,,2025-11-20T16:40:31+00:00,71936963.317073,5324.838379
6,train,75432629.385159,5655.758789,8686.208008,5655.758789,8686.208008,0.000000,9.074,2025-11-20T16:40:40+00:00,,
6,val,69598237.463415,5242.036133,8312.387695,5242.036133,8312.387695,0.000000,,2025-11-20T16:40:40+00:00,69598237.463415,5242.036133
7,train,72895050.148410,5550.294922,8543.225586,5550.294922,8543.225586,0.000000,8.799,2025-11-20T16:40:49+00:00,,
7,val,67449727.219512,5134.784668,8181.409668,5134.784668,8181.409668,0.000000,,2025-11-20T16:40:49+00:00,67449727.219512,5134.784668
8,train,71313852.084806,5480.102539,8444.400391,5480.102539,8444.400391,0.000000,8.947,2025-11-20T16:40:58+00:00,,
8,val,65991956.000000,5110.368164,8091.433594,5110.368164,8091.433594,0.000000,,2025-11-20T16:40:58+00:00,65991956.000000,5110.368164
9,train,69389254.982332,5408.047852,8336.042969,5408.047852,8336.042969,0.000000,8.913,2025-11-20T16:41:07+00:00,,
9,val,64179229.073171,5008.645508,7979.056641,5008.645508,7979.056641,0.000000,,2025-11-20T16:41:07+00:00,64179229.073171,5008.645508
10,train,67785045.724382,5334.149902,8235.628906,5334.149902,8235.628906,0.000000,8.921,2025-11-20T16:41:16+00:00,,
10,val,62705126.243902,4958.064453,7886.946777,4958.064453,7886.946777,0.000000,,2025-11-20T16:41:16+00:00,62705126.243902,4958.064453
11,train,66289001.243816,5274.922363,8141.074219,5274.922363,8141.074219,0.000000,8.954,2025-11-20T16:41:25+00:00,,
11,val,61170466.341463,4838.603027,7788.983887,4838.603027,7788.983887,0.000000,,2025-11-20T16:41:25+00:00,61170466.341463,4838.603027
12,train,64907120.098940,5219.397949,8058.250000,5219.397949,8058.250000,0.000000,8.945,2025-11-20T16:41:34+00:00,,
12,val,59936869.658537,4829.647461,7710.775391,4829.647461,7710.775391,0.000000,,2025-11-20T16:41:34+00:00,59936869.658537,4829.647461
13,train,63997922.614841,5177.715332,7994.836426,5177.715332,7994.836426,0.000000,9.006,2025-11-20T16:41:43+00:00,,
13,val,58746470.146341,4765.192383,7631.547363,4765.192383,7631.547363,0.000000,,2025-11-20T16:41:43+00:00,58746470.146341,4765.192383
14,train,62641984.424028,5123.675781,7914.987793,5123.675781,7914.987793,0.000000,8.900,2025-11-20T16:41:52+00:00,,
14,val,57737436.780488,4720.454102,7566.754883,4720.454102,7566.754883,0.000000,,2025-11-20T16:41:52+00:00,57737436.780488,4720.454102
15,train,62057309.639576,5096.526855,7872.865723,5096.526855,7872.865723,0.000000,8.920,2025-11-20T16:42:01+00:00,,
15,val,56897235.024390,4696.573242,7511.836914,4696.573242,7511.836914,0.000000,,2025-11-20T16:42:01+00:00,56897235.024390,4696.573242
16,train,60966349.074205,5052.163086,7811.695801,5052.163086,7811.695801,0.000000,9.031,2025-11-20T16:42:10+00:00,,
16,val,55867503.707317,4615.882324,7444.528320,4615.882324,7444.528320,0.000000,,2025-11-20T16:42:10+00:00,55867503.707317,4615.882324
17,train,60139450.219081,5020.348145,7758.160645,5020.348145,7758.160645,0.000000,8.972,2025-11-20T16:42:19+00:00,,
17,val,55110650.243902,4602.166992,7392.756348,4602.166992,7392.756348,0.000000,,2025-11-20T16:42:19+00:00,55110650.243902,4602.166992
18,train,59322020.325088,4980.053711,7701.250488,4980.053711,7701.250488,0.000000,8.996,2025-11-20T16:42:28+00:00,,
18,val,54342463.902439,4550.534668,7339.417480,4550.534668,7339.417480,0.000000,,2025-11-20T16:42:28+00:00,54342463.902439,4550.534668
19,train,58841296.395760,4956.372559,7673.650391,4956.372559,7673.650391,0.000000,8.964,2025-11-20T16:42:37+00:00,,
19,val,53952254.243902,4533.872070,7313.336914,4533.872070,7313.336914,0.000000,,2025-11-20T16:42:37+00:00,53952254.243902,4533.872070
20,train,58345865.766784,4935.442383,7636.238281,4935.442383,7636.238281,0.000000,9.020,2025-11-20T16:42:46+00:00,,
20,val,53316191.609756,4472.621094,7270.952148,4472.621094,7270.952148,0.000000,,2025-11-20T16:42:46+00:00,53316191.609756,4472.621094
21,train,57848114.530035,4911.471191,7606.150391,4911.471191,7606.150391,0.000000,9.073,2025-11-20T16:42:55+00:00,,
21,val,52703360.975610,4441.020508,7228.861816,4441.020508,7228.861816,0.000000,,2025-11-20T16:42:55+00:00,52703360.975610,4441.020508
22,train,57362427.293286,4886.823242,7571.202637,4886.823242,7571.202637,0.000000,8.967,2025-11-20T16:43:04+00:00,,
22,val,52745799.024390,4513.338867,7231.724609,4513.338867,7231.724609,0.000000,,2025-11-20T16:43:04+00:00,52745799.024390,4513.338867
23,train,56851957.045936,4865.234375,7535.875977,4865.234375,7535.875977,0.000000,8.998,2025-11-20T16:43:13+00:00,,
23,val,51626628.487805,4405.778320,7152.575684,4405.778320,7152.575684,0.000000,,2025-11-20T16:43:13+00:00,51626628.487805,4405.778320
24,train,56447890.727915,4852.700195,7512.693848,4852.700195,7512.693848,0.000000,8.983,2025-11-20T16:43:22+00:00,,
24,val,51396039.024390,4390.673828,7136.424316,4390.673828,7136.424316,0.000000,,2025-11-20T16:43:22+00:00,51396039.024390,4390.673828
25,train,55752680.070671,4816.289551,7465.849121,4816.289551,7465.849121,0.000000,8.998,2025-11-20T16:43:31+00:00,,
25,val,50802335.121951,4382.329590,7095.829590,4382.329590,7095.829590,0.000000,,2025-11-20T16:43:31+00:00,50802335.121951,4382.329590
26,train,55424823.491166,4812.161621,7444.439941,4812.161621,7444.439941,0.000000,8.962,2025-11-20T16:43:40+00:00,,
26,val,50332393.365854,4332.107910,7062.366699,4332.107910,7062.366699,0.000000,,2025-11-20T16:43:40+00:00,50332393.365854,4332.107910
27,train,55096840.749117,4790.026855,7424.235840,4790.026855,7424.235840,0.000000,9.006,2025-11-20T16:43:49+00:00,,
27,val,50231971.024390,4343.980469,7056.460938,4343.980469,7056.460938,0.000000,,2025-11-20T16:43:49+00:00,50231971.024390,4343.980469
28,train,54732583.406360,4777.848633,7397.698242,4777.848633,7397.698242,0.000000,9.108,2025-11-20T16:43:58+00:00,,
28,val,49741971.512195,4302.316406,7021.754395,4302.316406,7021.754395,0.000000,,2025-11-20T16:43:58+00:00,49741971.512195,4302.316406
29,train,54672962.826855,4768.840820,7386.564453,4768.840820,7386.564453,0.000000,8.946,2025-11-20T16:44:07+00:00,,
29,val,49597500.878049,4298.402344,7008.944336,4298.402344,7008.944336,0.000000,,2025-11-20T16:44:07+00:00,49597500.878049,4298.402344
30,train,54155803.773852,4750.954590,7360.927734,4750.954590,7360.927734,0.000000,8.991,2025-11-20T16:44:16+00:00,,
