epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,17052.720068,17055.312500,22183.339844,17055.312500,22183.339844,0.000000,9.430,2025-11-20T16:24:10+00:00,,
1,val,16921.517769,16915.634766,22063.095703,16915.634766,22063.095703,0.000000,,2025-11-20T16:24:10+00:00,16921.517769,16915.634766
2,train,17055.534225,17051.833984,22180.521484,17051.833984,22180.521484,0.000000,8.787,2025-11-20T16:24:19+00:00,,
2,val,16917.555664,16911.669922,22059.800781,16911.669922,22059.800781,0.000000,,2025-11-20T16:24:19+00:00,16917.555664,16911.669922
3,train,17046.263230,17047.041016,22176.541016,17047.041016,22176.541016,0.000000,8.868,2025-11-20T16:24:28+00:00,,
3,val,16911.894103,16906.005859,22055.117188,16906.005859,22055.117188,0.000000,,2025-11-20T16:24:28+00:00,16911.894103,16906.005859
4,train,17037.106297,17040.433594,22171.048828,17040.433594,22171.048828,0.000000,8.871,2025-11-20T16:24:37+00:00,,
4,val,16904.959461,16899.068359,22049.263672,16899.068359,22049.263672,0.000000,,2025-11-20T16:24:37+00:00,16904.959461,16899.068359
5,train,17027.325199,17032.130859,22164.386719,17032.130859,22164.386719,0.000000,8.998,2025-11-20T16:24:46+00:00,,
5,val,16894.778725,16888.878906,22041.841797,16888.878906,22041.841797,0.000000,,2025-11-20T16:24:46+00:00,16894.778725,16888.878906
6,train,17020.378054,17022.093750,22157.365234,17022.093750,22157.365234,0.000000,8.944,2025-11-20T16:24:55+00:00,,
6,val,16884.013862,16878.103516,22033.841797,16878.103516,22033.841797,0.000000,,2025-11-20T16:24:55+00:00,16884.013862,16878.103516
7,train,17015.065019,17010.941406,22148.890625,17010.941406,22148.890625,0.000000,8.919,2025-11-20T16:25:04+00:00,,
7,val,16873.423447,16867.501953,22025.789062,16867.501953,22025.789062,0.000000,,2025-11-20T16:25:04+00:00,16873.423447,16867.501953
8,train,16996.090844,16998.724609,22139.464844,16998.724609,22139.464844,0.000000,8.885,2025-11-20T16:25:12+00:00,,
8,val,16860.840106,16854.908203,22015.806641,16854.908203,22015.806641,0.000000,,2025-11-20T16:25:12+00:00,16860.840106,16854.908203
9,train,16983.722197,16985.453125,22129.203125,16985.453125,22129.203125,0.000000,8.923,2025-11-20T16:25:21+00:00,,
9,val,16848.048304,16842.101562,22005.900391,16842.101562,22005.900391,0.000000,,2025-11-20T16:25:21+00:00,16848.048304,16842.101562
10,train,16971.358637,16970.859375,22117.242188,16970.859375,22117.242188,0.000000,9.006,2025-11-20T16:25:30+00:00,,
10,val,16831.244379,16825.289062,21991.093750,16825.289062,21991.093750,0.000000,,2025-11-20T16:25:30+00:00,16831.244379,16825.289062
11,train,16956.188877,16955.048828,22104.123047,16955.048828,22104.123047,0.000000,8.987,2025-11-20T16:25:39+00:00,,
