epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,7528.145109,7532.696777,12140.503906,7532.696777,12140.503906,0.000000,9.611,2025-11-20T18:07:14+00:00,,
1,val,5000.141035,4997.054199,8825.754883,4997.054199,8825.754883,0.000000,,2025-11-20T18:07:14+00:00,5000.141035,4997.054199
2,train,5071.218794,5072.190918,8672.837891,5072.190918,8672.837891,0.000000,9.169,2025-11-20T18:07:24+00:00,,
2,val,4577.813003,4573.971680,8209.687500,4573.971680,8209.687500,0.000000,,2025-11-20T18:07:24+00:00,4577.813003,4573.971680
3,train,4684.249662,4685.604004,8142.019043,4685.604004,8142.019043,0.000000,9.286,2025-11-20T18:07:33+00:00,,
3,val,4242.030081,4237.828613,7776.103027,4237.828613,7776.103027,0.000000,,2025-11-20T18:07:33+00:00,4242.030081,4237.828613
4,train,4362.084935,4363.498535,7673.986816,4363.498535,7673.986816,0.000000,9.363,2025-11-20T18:07:42+00:00,,
4,val,3950.882909,3947.232910,7324.272949,3947.232910,7324.272949,0.000000,,2025-11-20T18:07:42+00:00,3950.882909,3947.232910
5,train,4065.525989,4066.508789,7254.560059,4066.508789,7254.560059,0.000000,9.336,2025-11-20T18:07:52+00:00,,
5,val,3687.392030,3684.032227,7042.652344,3684.032227,7042.652344,0.000000,,2025-11-20T18:07:52+00:00,3687.392030,3684.032227
6,train,3820.978427,3821.699463,6919.147949,3821.699463,6919.147949,0.000000,9.483,2025-11-20T18:08:01+00:00,,
6,val,3504.052650,3500.784180,6823.561035,3500.784180,6823.561035,0.000000,,2025-11-20T18:08:01+00:00,3504.052650,3500.784180
7,train,3642.454159,3644.705322,6687.367676,3644.705322,6687.367676,0.000000,9.336,2025-11-20T18:08:10+00:00,,
7,val,3377.256164,3373.808594,6675.783203,3373.808594,6675.783203,0.000000,,2025-11-20T18:08:10+00:00,3377.256164,3373.808594
8,train,3492.030108,3492.412354,6457.775391,3492.412354,6457.775391,0.000000,9.274,2025-11-20T18:08:20+00:00,,
8,val,3277.373930,3274.482666,6506.422363,3274.482666,6506.422363,0.000000,,2025-11-20T18:08:20+00:00,3277.373930,3274.482666
9,train,3366.805677,3367.888672,6270.143066,3367.888672,6270.143066,0.000000,9.273,2025-11-20T18:08:29+00:00,,
9,val,3198.250374,3195.570801,6421.389160,3195.570801,6421.389160,0.000000,,2025-11-20T18:08:29+00:00,3198.250374,3195.570801
10,train,3258.800625,3258.764648,6096.993164,3258.764648,6096.993164,0.000000,9.347,2025-11-20T18:08:38+00:00,,
10,val,3175.321081,3172.574707,6322.904785,3172.574707,6322.904785,0.000000,,2025-11-20T18:08:38+00:00,3175.321081,3172.574707
11,train,3169.319256,3169.772949,5948.669434,3169.772949,5948.669434,0.000000,9.160,2025-11-20T18:08:47+00:00,,
11,val,3068.633744,3066.029541,6287.960449,3066.029541,6287.960449,0.000000,,2025-11-20T18:08:47+00:00,3068.633744,3066.029541
12,train,3098.156366,3099.514648,5837.879883,3099.514648,5837.879883,0.000000,9.314,2025-11-20T18:08:57+00:00,,
12,val,3052.029369,3049.555908,6185.508789,3049.555908,6185.508789,0.000000,,2025-11-20T18:08:57+00:00,3052.029369,3049.555908
13,train,3033.001271,3033.393555,5727.494141,3033.393555,5727.494141,0.000000,9.419,2025-11-20T18:09:06+00:00,,
13,val,3039.823733,3037.724854,6156.459961,3037.724854,6156.459961,0.000000,,2025-11-20T18:09:06+00:00,3039.823733,3037.724854
14,train,2977.261348,2978.037109,5624.286133,2978.037109,5624.286133,0.000000,9.338,2025-11-20T18:09:16+00:00,,
14,val,2919.834626,2918.000244,6132.664062,2918.000244,6132.664062,0.000000,,2025-11-20T18:09:16+00:00,2919.834626,2918.000244
15,train,2920.815760,2920.542236,5533.693848,2920.542236,5533.693848,0.000000,9.387,2025-11-20T18:09:25+00:00,,
15,val,2928.615488,2927.291748,6104.278320,2927.291748,6104.278320,0.000000,,2025-11-20T18:09:25+00:00,2928.615488,2927.291748
16,train,2873.009350,2874.210938,5444.354492,2874.210938,5444.354492,0.000000,9.464,2025-11-20T18:09:34+00:00,,
16,val,2893.567320,2892.297363,6036.662598,2892.297363,6036.662598,0.000000,,2025-11-20T18:09:34+00:00,2893.567320,2892.297363
17,train,2832.450565,2833.003418,5365.442871,2833.003418,5365.442871,0.000000,9.180,2025-11-20T18:09:44+00:00,,
17,val,2861.628777,2860.230469,6058.201172,2860.230469,6058.201172,0.000000,,2025-11-20T18:09:44+00:00,2861.628777,2860.230469
18,train,2798.993797,2799.911377,5297.122559,2799.911377,5297.122559,0.000000,9.276,2025-11-20T18:09:53+00:00,,
18,val,2822.283972,2820.593750,5976.468750,2820.593750,5976.468750,0.000000,,2025-11-20T18:09:53+00:00,2822.283972,2820.593750
19,train,2758.256605,2759.170898,5237.483398,2759.170898,5237.483398,0.000000,9.335,2025-11-20T18:10:02+00:00,,
19,val,2822.359818,2820.947510,5968.010254,2820.947510,5968.010254,0.000000,,2025-11-20T18:10:02+00:00,2822.359818,2820.947510
20,train,2730.714479,2731.638428,5191.972168,2731.638428,5191.972168,0.000000,9.393,2025-11-20T18:10:12+00:00,,
20,val,2805.428440,2804.020020,5961.233887,2804.020020,5961.233887,0.000000,,2025-11-20T18:10:12+00:00,2805.428440,2804.020020
21,train,2707.058767,2707.909424,5142.995117,2707.909424,5142.995117,0.000000,9.348,2025-11-20T18:10:21+00:00,,
21,val,2908.038430,2907.004639,5926.950195,2907.004639,5926.950195,0.000000,,2025-11-20T18:10:21+00:00,2908.038430,2907.004639
22,train,2674.987354,2675.195557,5078.855469,2675.195557,5078.855469,0.000000,9.064,2025-11-20T18:10:30+00:00,,
22,val,2780.634600,2780.071289,5890.209961,2780.071289,5890.209961,0.000000,,2025-11-20T18:10:30+00:00,2780.634600,2780.071289
23,train,2643.575612,2644.623291,5021.443848,2644.623291,5021.443848,0.000000,9.380,2025-11-20T18:10:39+00:00,,
23,val,2809.798506,2809.030762,5881.516602,2809.030762,5881.516602,0.000000,,2025-11-20T18:10:39+00:00,2809.798506,2809.030762
24,train,2621.525470,2621.904541,4987.571289,2621.904541,4987.571289,0.000000,9.353,2025-11-20T18:10:49+00:00,,
24,val,2739.506950,2738.778320,5894.031738,2738.778320,5894.031738,0.000000,,2025-11-20T18:10:49+00:00,2739.506950,2738.778320
25,train,2591.739754,2591.769043,4922.768066,2591.769043,4922.768066,0.000000,9.322,2025-11-20T18:10:58+00:00,,
25,val,2810.536510,2809.991211,5857.256348,2809.991211,5857.256348,0.000000,,2025-11-20T18:10:58+00:00,2810.536510,2809.991211
26,train,2570.742311,2571.066406,4888.757324,2571.066406,4888.757324,0.000000,9.321,2025-11-20T18:11:07+00:00,,
26,val,2741.939462,2741.235840,5853.203613,2741.235840,5853.203613,0.000000,,2025-11-20T18:11:07+00:00,2741.939462,2741.235840
27,train,2550.538329,2550.798584,4842.202637,2550.798584,4842.202637,0.000000,9.415,2025-11-20T18:11:17+00:00,,
27,val,2762.406045,2762.512695,5888.483398,2762.512695,5888.483398,0.000000,,2025-11-20T18:11:17+00:00,2762.406045,2762.512695
28,train,2540.527325,2540.466797,4837.335449,2540.466797,4837.335449,0.000000,9.145,2025-11-20T18:11:26+00:00,,
28,val,2745.245825,2744.556152,5847.497559,2744.556152,5847.497559,0.000000,,2025-11-20T18:11:26+00:00,2745.245825,2744.556152
29,train,2524.983908,2524.156494,4786.973145,2524.156494,4786.973145,0.000000,9.301,2025-11-20T18:11:35+00:00,,
29,val,2770.686611,2770.350586,5863.242188,2770.350586,5863.242188,0.000000,,2025-11-20T18:11:35+00:00,2770.686611,2770.350586
30,train,2498.981213,2499.716797,4742.756348,2499.716797,4742.756348,0.000000,9.296,2025-11-20T18:11:45+00:00,,
30,val,2721.621962,2721.141357,5840.308594,2721.141357,5840.308594,0.000000,,2025-11-20T18:11:45+00:00,2721.621962,2721.141357
31,train,2482.117522,2481.663086,4704.077637,2481.663086,4704.077637,0.000000,9.337,2025-11-20T18:11:54+00:00,,
31,val,2693.240210,2693.293213,5782.031250,2693.293213,5782.031250,0.000000,,2025-11-20T18:11:54+00:00,2693.240210,2693.293213
32,train,2456.215528,2456.270020,4667.198242,2456.270020,4667.198242,0.000000,9.447,2025-11-20T18:12:03+00:00,,
32,val,2715.521183,2715.438477,5755.201172,2715.438477,5755.201172,0.000000,,2025-11-20T18:12:03+00:00,2715.521183,2715.438477
33,train,2436.759355,2437.444824,4633.317383,2437.444824,4633.317383,0.000000,9.388,2025-11-20T18:12:13+00:00,,
33,val,2677.965875,2678.139893,5811.237793,2678.139893,5811.237793,0.000000,,2025-11-20T18:12:13+00:00,2677.965875,2678.139893
34,train,2414.939901,2415.489014,4596.797363,2415.489014,4596.797363,0.000000,9.321,2025-11-20T18:12:22+00:00,,
34,val,2676.110758,2675.702393,5812.928223,2675.702393,5812.928223,0.000000,,2025-11-20T18:12:22+00:00,2676.110758,2675.702393
35,train,2405.882292,2406.748779,4588.205078,2406.748779,4588.205078,0.000000,9.586,2025-11-20T18:12:32+00:00,,
35,val,2690.269643,2690.204590,5756.656738,2690.204590,5756.656738,0.000000,,2025-11-20T18:12:32+00:00,2690.269643,2690.204590
36,train,2384.579095,2384.720703,4553.515137,2384.720703,4553.515137,0.000000,9.508,2025-11-20T18:12:41+00:00,,
36,val,2659.347204,2659.524658,5795.368652,2659.524658,5795.368652,0.000000,,2025-11-20T18:12:41+00:00,2659.347204,2659.524658
37,train,2370.078420,2371.635742,4512.422363,2371.635742,4512.422363,0.000000,9.607,2025-11-20T18:12:51+00:00,,
37,val,2689.702634,2689.310059,5756.892578,2689.310059,5756.892578,0.000000,,2025-11-20T18:12:51+00:00,2689.702634,2689.310059
38,train,2352.466518,2353.335205,4480.437500,2353.335205,4480.437500,0.000000,9.439,2025-11-20T18:13:00+00:00,,
38,val,2649.867938,2649.262451,5744.730957,2649.262451,5744.730957,0.000000,,2025-11-20T18:13:00+00:00,2649.867938,2649.262451
