epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,7250.464574,7257.381836,12056.243164,7257.381836,12056.243164,0.000000,8.073,2025-11-22T15:01:58+00:00,,
1,val,3782.177217,3781.589111,6705.742676,3781.589111,6705.742676,0.000000,,2025-11-22T15:01:58+00:00,3782.177217,3781.589111
2,train,3590.587479,3591.790039,6470.998535,3591.790039,6470.998535,0.000000,7.638,2025-11-22T15:02:05+00:00,,
2,val,3475.011245,3474.456299,6380.560547,3474.456299,6380.560547,0.000000,,2025-11-22T15:02:05+00:00,3475.011245,3474.456299
3,train,3401.371012,3402.024658,6252.121094,3402.024658,6252.121094,0.000000,7.328,2025-11-22T15:02:13+00:00,,
3,val,3387.191946,3386.672363,6238.735840,3386.672363,6238.735840,0.000000,,2025-11-22T15:02:13+00:00,3387.191946,3386.672363
4,train,3258.688124,3259.310303,6097.910645,3259.310303,6097.910645,0.000000,7.534,2025-11-22T15:02:20+00:00,,
4,val,3224.104803,3223.807617,6082.488281,3223.807617,6082.488281,0.000000,,2025-11-22T15:02:20+00:00,3224.104803,3223.807617
5,train,3153.804127,3154.554443,5966.229492,3154.554443,5966.229492,0.000000,7.338,2025-11-22T15:02:28+00:00,,
5,val,3202.930235,3203.489746,6046.567383,3203.489746,6046.567383,0.000000,,2025-11-22T15:02:28+00:00,3202.930235,3203.489746
6,train,3083.019352,3083.785400,5872.034180,3083.785400,5872.034180,0.000000,7.566,2025-11-22T15:02:35+00:00,,
6,val,3101.068019,3100.232178,5918.969727,3100.232178,5918.969727,0.000000,,2025-11-22T15:02:35+00:00,3101.068019,3100.232178
7,train,3039.417272,3039.238525,5809.180664,3039.238525,5809.180664,0.000000,7.516,2025-11-22T15:02:43+00:00,,
7,val,3136.549109,3135.827881,5917.270020,3135.827881,5917.270020,0.000000,,2025-11-22T15:02:43+00:00,3136.549109,3135.827881
8,train,3012.499190,3013.526123,5779.518555,3013.526123,5779.518555,0.000000,7.642,2025-11-22T15:02:50+00:00,,
8,val,3079.645145,3080.066650,5894.280273,3080.066650,5894.280273,0.000000,,2025-11-22T15:02:50+00:00,3079.645145,3080.066650
9,train,2966.090739,2966.846924,5716.599121,2966.846924,5716.599121,0.000000,7.440,2025-11-22T15:02:58+00:00,,
9,val,3026.939320,3025.698975,5835.374512,3025.698975,5835.374512,0.000000,,2025-11-22T15:02:58+00:00,3026.939320,3025.698975
10,train,2938.212242,2938.585449,5680.848145,2938.585449,5680.848145,0.000000,7.450,2025-11-22T15:03:05+00:00,,
10,val,3022.853841,3022.910889,5820.558594,3022.910889,5820.558594,0.000000,,2025-11-22T15:03:05+00:00,3022.853841,3022.910889
11,train,2911.927249,2912.930664,5644.786133,2912.930664,5644.786133,0.000000,7.538,2025-11-22T15:03:13+00:00,,
11,val,2986.936368,2985.940186,5776.459961,2985.940186,5776.459961,0.000000,,2025-11-22T15:03:13+00:00,2986.936368,2985.940186
12,train,2883.068673,2883.657227,5608.836426,2883.657227,5608.836426,0.000000,7.478,2025-11-22T15:03:20+00:00,,
12,val,2953.032959,2952.212646,5712.767090,2952.212646,5712.767090,0.000000,,2025-11-22T15:03:20+00:00,2953.032959,2952.212646
13,train,2848.243856,2848.761719,5551.286621,2848.761719,5551.286621,0.000000,7.395,2025-11-22T15:03:28+00:00,,
13,val,2934.615057,2934.402832,5703.010742,2934.402832,5703.010742,0.000000,,2025-11-22T15:03:28+00:00,2934.615057,2934.402832
14,train,2832.409646,2833.023682,5536.606934,2833.023682,5536.606934,0.000000,7.356,2025-11-22T15:03:35+00:00,,
14,val,2937.722789,2937.526611,5694.496094,2937.526611,5694.496094,0.000000,,2025-11-22T15:03:35+00:00,2937.722789,2937.526611
15,train,2826.800012,2826.662109,5524.221680,2826.662109,5524.221680,0.000000,7.499,2025-11-22T15:03:42+00:00,,
15,val,2922.683638,2922.330322,5650.946289,2922.330322,5650.946289,0.000000,,2025-11-22T15:03:42+00:00,2922.683638,2922.330322
16,train,2804.342754,2804.464844,5489.358398,2804.464844,5489.358398,0.000000,7.631,2025-11-22T15:03:50+00:00,,
16,val,2938.193922,2937.995117,5656.256348,2937.995117,5656.256348,0.000000,,2025-11-22T15:03:50+00:00,2938.193922,2937.995117
17,train,2827.553123,2827.948975,5505.871582,2827.948975,5505.871582,0.000000,7.503,2025-11-22T15:03:58+00:00,,
17,val,2936.754284,2936.241943,5679.688965,2936.241943,5679.688965,0.000000,,2025-11-22T15:03:58+00:00,2936.754284,2936.241943
18,train,2805.087638,2805.589600,5494.353516,2805.589600,5494.353516,0.000000,7.356,2025-11-22T15:04:05+00:00,,
18,val,2920.579457,2919.485107,5635.643066,2919.485107,5635.643066,0.000000,,2025-11-22T15:04:05+00:00,2920.579457,2919.485107
19,train,2782.245957,2782.322510,5447.724121,2782.322510,5447.724121,0.000000,7.550,2025-11-22T15:04:12+00:00,,
19,val,2887.655303,2887.489502,5617.403809,2887.489502,5617.403809,0.000000,,2025-11-22T15:04:12+00:00,2887.655303,2887.489502
20,train,2759.489571,2759.847412,5426.474609,2759.847412,5426.474609,0.000000,7.496,2025-11-22T15:04:20+00:00,,
20,val,2882.802964,2883.397705,5605.513184,2883.397705,5605.513184,0.000000,,2025-11-22T15:04:20+00:00,2882.802964,2883.397705
21,train,2751.644564,2751.564209,5400.271973,2751.564209,5400.271973,0.000000,7.553,2025-11-22T15:04:28+00:00,,
21,val,2922.384736,2923.004883,5616.531250,2923.004883,5616.531250,0.000000,,2025-11-22T15:04:28+00:00,2922.384736,2923.004883
22,train,2750.056797,2750.818848,5402.417969,2750.818848,5402.417969,0.000000,7.490,2025-11-22T15:04:35+00:00,,
22,val,2875.755719,2876.482178,5571.060059,2876.482178,5571.060059,0.000000,,2025-11-22T15:04:35+00:00,2875.755719,2876.482178
23,train,2740.998050,2741.533936,5381.058594,2741.533936,5381.058594,0.000000,7.465,2025-11-22T15:04:43+00:00,,
23,val,2920.996922,2920.845459,5578.000000,2920.845459,5578.000000,0.000000,,2025-11-22T15:04:43+00:00,2920.996922,2920.845459
24,train,2745.076675,2744.941650,5381.275879,2744.941650,5381.275879,0.000000,7.506,2025-11-22T15:04:50+00:00,,
24,val,2923.265854,2924.490967,5597.177734,2924.490967,5597.177734,0.000000,,2025-11-22T15:04:50+00:00,2923.265854,2924.490967
25,train,2729.066164,2729.167725,5357.230469,2729.167725,5357.230469,0.000000,7.631,2025-11-22T15:04:58+00:00,,
25,val,2868.911747,2868.804688,5551.512207,2868.804688,5551.512207,0.000000,,2025-11-22T15:04:58+00:00,2868.911747,2868.804688
26,train,2718.324104,2718.560059,5340.592285,2718.560059,5340.592285,0.000000,7.510,2025-11-22T15:05:05+00:00,,
26,val,2908.100416,2908.904785,5552.216797,2908.904785,5552.216797,0.000000,,2025-11-22T15:05:05+00:00,2908.100416,2908.904785
27,train,2709.029926,2709.762939,5324.005859,2709.762939,5324.005859,0.000000,7.548,2025-11-22T15:05:13+00:00,,
27,val,2870.478641,2869.558350,5533.500000,2869.558350,5533.500000,0.000000,,2025-11-22T15:05:13+00:00,2870.478641,2869.558350
28,train,2701.114949,2701.533936,5322.957520,2701.533936,5322.957520,0.000000,7.562,2025-11-22T15:05:20+00:00,,
28,val,2860.346221,2860.871094,5507.956543,2860.871094,5507.956543,0.000000,,2025-11-22T15:05:20+00:00,2860.346221,2860.871094
29,train,2683.687624,2684.183105,5289.765625,2684.183105,5289.765625,0.000000,7.625,2025-11-22T15:05:28+00:00,,
29,val,2842.456550,2842.595459,5511.019531,2842.595459,5511.019531,0.000000,,2025-11-22T15:05:28+00:00,2842.456550,2842.595459
30,train,2672.895864,2672.454834,5272.006836,2672.454834,5272.006836,0.000000,7.504,2025-11-22T15:05:35+00:00,,
30,val,2834.218136,2833.756836,5483.250488,2833.756836,5483.250488,0.000000,,2025-11-22T15:05:35+00:00,2834.218136,2833.756836
