epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,18628.787540,18629.234375,23195.144531,18629.234375,23195.144531,0.000000,8.420,2025-11-22T15:25:39+00:00,,
1,val,18436.546697,18451.500000,23072.919922,18451.500000,23072.919922,0.000000,,2025-11-22T15:25:39+00:00,18436.546697,18451.500000
2,train,18217.799035,18217.318359,22853.312500,18217.318359,22853.312500,0.000000,7.716,2025-11-22T15:25:46+00:00,,
2,val,17866.191702,17881.337891,22605.400391,17881.337891,22605.400391,0.000000,,2025-11-22T15:25:46+00:00,17866.191702,17881.337891
3,train,17395.217115,17395.228516,22181.312500,17395.228516,22181.312500,0.000000,7.610,2025-11-22T15:25:54+00:00,,
3,val,16778.891010,16794.224609,21697.970703,16794.224609,21697.970703,0.000000,,2025-11-22T15:25:54+00:00,16778.891010,16794.224609
4,train,16193.120362,16193.607422,21159.777344,16193.607422,21159.777344,0.000000,7.820,2025-11-22T15:26:02+00:00,,
4,val,15647.017549,15662.499023,20707.501953,15662.499023,20707.501953,0.000000,,2025-11-22T15:26:02+00:00,15647.017549,15662.499023
5,train,14655.683224,14657.333984,19779.625000,14657.333984,19779.625000,0.000000,7.620,2025-11-22T15:26:10+00:00,,
5,val,13676.317146,13691.802734,18946.472656,13691.802734,18946.472656,0.000000,,2025-11-22T15:26:10+00:00,13676.317146,13691.802734
6,train,12852.489335,12853.177734,18029.542969,12853.177734,18029.542969,0.000000,7.751,2025-11-22T15:26:17+00:00,,
6,val,11865.695253,11879.442383,16993.722656,11879.442383,16993.722656,0.000000,,2025-11-22T15:26:17+00:00,11865.695253,11879.442383
7,train,10809.763564,10810.839844,15763.103516,10810.839844,15763.103516,0.000000,7.569,2025-11-22T15:26:25+00:00,,
7,val,9634.097183,9643.074219,14396.070312,9643.074219,14396.070312,0.000000,,2025-11-22T15:26:25+00:00,9634.097183,9643.074219
8,train,8603.350020,8605.198242,13225.969727,8605.198242,13225.969727,0.000000,7.761,2025-11-22T15:26:33+00:00,,
8,val,7802.548887,7806.414551,12090.174805,7806.414551,12090.174805,0.000000,,2025-11-22T15:26:33+00:00,7802.548887,7806.414551
9,train,6414.704416,6417.391602,10568.636719,6417.391602,10568.636719,0.000000,7.758,2025-11-22T15:26:40+00:00,,
9,val,5890.091264,5892.255859,9633.472656,5892.255859,9633.472656,0.000000,,2025-11-22T15:26:40+00:00,5890.091264,5892.255859
10,train,4431.185327,4431.884277,7926.288086,4431.884277,7926.288086,0.000000,7.524,2025-11-22T15:26:48+00:00,,
10,val,3874.777440,3875.996826,6958.284668,3875.996826,6958.284668,0.000000,,2025-11-22T15:26:48+00:00,3874.777440,3875.996826
11,train,3033.284656,3034.130859,5721.474121,3034.130859,5721.474121,0.000000,7.604,2025-11-22T15:26:56+00:00,,
11,val,3037.836847,3038.593018,5561.838867,3038.593018,5561.838867,0.000000,,2025-11-22T15:26:56+00:00,3037.836847,3038.593018
12,train,2375.939453,2376.308838,4515.338867,2376.308838,4515.338867,0.000000,7.489,2025-11-22T15:27:03+00:00,,
12,val,2663.717130,2665.250488,5044.768555,2665.250488,5044.768555,0.000000,,2025-11-22T15:27:03+00:00,2663.717130,2665.250488
13,train,2082.152330,2082.135010,3922.338867,2082.135010,3922.338867,0.000000,7.638,2025-11-22T15:27:11+00:00,,
13,val,2526.083984,2525.937988,4798.714844,2525.937988,4798.714844,0.000000,,2025-11-22T15:27:11+00:00,2526.083984,2525.937988
14,train,1909.115490,1909.032471,3570.669678,1909.032471,3570.669678,0.000000,7.941,2025-11-22T15:27:19+00:00,,
14,val,2518.382724,2516.479004,4743.481445,2516.479004,4743.481445,0.000000,,2025-11-22T15:27:19+00:00,2518.382724,2516.479004
15,train,1776.054062,1776.124390,3314.832031,1776.124390,3314.832031,0.000000,7.455,2025-11-22T15:27:26+00:00,,
15,val,2538.065578,2539.247314,4682.034668,2539.247314,4682.034668,0.000000,,2025-11-22T15:27:26+00:00,2538.065578,2539.247314
16,train,1691.889443,1692.240479,3140.635010,1692.240479,3140.635010,0.000000,7.489,2025-11-22T15:27:34+00:00,,
16,val,2390.967100,2392.588867,4579.286621,2392.588867,4579.286621,0.000000,,2025-11-22T15:27:34+00:00,2390.967100,2392.588867
17,train,1619.885564,1619.245117,2987.824707,1619.245117,2987.824707,0.000000,7.459,2025-11-22T15:27:41+00:00,,
17,val,2360.505408,2362.312988,4516.818359,2362.312988,4516.818359,0.000000,,2025-11-22T15:27:41+00:00,2360.505408,2362.312988
18,train,1552.431756,1552.205811,2860.917969,1552.205811,2860.917969,0.000000,7.624,2025-11-22T15:27:49+00:00,,
18,val,2364.682129,2366.543701,4504.209473,2366.543701,4504.209473,0.000000,,2025-11-22T15:27:49+00:00,2364.682129,2366.543701
19,train,1504.064258,1503.809814,2765.509033,1503.809814,2765.509033,0.000000,8.104,2025-11-22T15:27:57+00:00,,
19,val,2344.708999,2345.728271,4469.821777,2345.728271,4469.821777,0.000000,,2025-11-22T15:27:57+00:00,2344.708999,2345.728271
20,train,1471.088827,1470.489258,2691.657227,1470.489258,2691.657227,0.000000,7.461,2025-11-22T15:28:04+00:00,,
20,val,2372.713823,2373.609863,4542.442383,2373.609863,4542.442383,0.000000,,2025-11-22T15:28:04+00:00,2372.713823,2373.609863
21,train,1423.579162,1423.736572,2617.395020,1423.736572,2617.395020,0.000000,7.529,2025-11-22T15:28:12+00:00,,
21,val,2339.506799,2338.882568,4484.640137,2338.882568,4484.640137,0.000000,,2025-11-22T15:28:12+00:00,2339.506799,2338.882568
22,train,1394.299220,1393.827271,2537.109863,1393.827271,2537.109863,0.000000,7.491,2025-11-22T15:28:19+00:00,,
22,val,2339.639626,2341.493896,4485.121094,2341.493896,4485.121094,0.000000,,2025-11-22T15:28:19+00:00,2339.639626,2341.493896
23,train,1368.576431,1368.277588,2482.288086,1368.277588,2482.288086,0.000000,7.700,2025-11-22T15:28:27+00:00,,
23,val,2361.412006,2361.333252,4474.599609,2361.333252,4474.599609,0.000000,,2025-11-22T15:28:27+00:00,2361.412006,2361.333252
24,train,1344.026455,1343.880981,2431.582764,1343.880981,2431.582764,0.000000,8.205,2025-11-22T15:28:35+00:00,,
24,val,2320.380268,2321.269775,4429.460938,2321.269775,4429.460938,0.000000,,2025-11-22T15:28:35+00:00,2320.380268,2321.269775
25,train,1326.434738,1326.455688,2393.211182,1326.455688,2393.211182,0.000000,7.771,2025-11-22T15:28:43+00:00,,
25,val,2314.330352,2314.683594,4449.491699,2314.683594,4449.491699,0.000000,,2025-11-22T15:28:43+00:00,2314.330352,2314.683594
26,train,1283.530660,1283.381714,2331.967041,1283.381714,2331.967041,0.000000,7.512,2025-11-22T15:28:50+00:00,,
26,val,2328.309015,2329.044434,4452.717773,2329.044434,4452.717773,0.000000,,2025-11-22T15:28:50+00:00,2328.309015,2329.044434
27,train,1289.090569,1288.210083,2317.025391,1288.210083,2317.025391,0.000000,7.728,2025-11-22T15:28:58+00:00,,
27,val,2325.107281,2326.127930,4424.984375,2326.127930,4424.984375,0.000000,,2025-11-22T15:28:58+00:00,2325.107281,2326.127930
28,train,1261.979532,1261.816650,2269.822266,1261.816650,2269.822266,0.000000,7.750,2025-11-22T15:29:06+00:00,,
28,val,2361.299191,2361.993164,4492.040527,2361.993164,4492.040527,0.000000,,2025-11-22T15:29:06+00:00,2361.299191,2361.993164
29,train,1259.454433,1259.506226,2245.802979,1259.506226,2245.802979,0.000000,7.700,2025-11-22T15:29:14+00:00,,
29,val,2327.550367,2328.491211,4448.533691,2328.491211,4448.533691,0.000000,,2025-11-22T15:29:14+00:00,2327.550367,2328.491211
30,train,1247.118103,1246.277954,2221.347656,1246.277954,2221.347656,0.000000,7.697,2025-11-22T15:29:21+00:00,,
30,val,2335.464466,2337.101318,4451.505371,2337.101318,4451.505371,0.000000,,2025-11-22T15:29:21+00:00,2335.464466,2337.101318
31,train,1225.713023,1225.676270,2183.410400,1225.676270,2183.410400,0.000000,7.648,2025-11-22T15:29:29+00:00,,
31,val,2350.510476,2352.788574,4475.351074,2352.788574,4475.351074,0.000000,,2025-11-22T15:29:29+00:00,2350.510476,2352.788574
32,train,1200.915410,1200.795410,2156.060303,1200.795410,2156.060303,0.000000,7.844,2025-11-22T15:29:37+00:00,,
32,val,2310.388779,2312.342041,4426.242188,2312.342041,4426.242188,0.000000,,2025-11-22T15:29:37+00:00,2310.388779,2312.342041
33,train,1199.573424,1199.700562,2133.458740,1199.700562,2133.458740,0.000000,7.588,2025-11-22T15:29:44+00:00,,
33,val,2351.006030,2351.908203,4439.728516,2351.908203,4439.728516,0.000000,,2025-11-22T15:29:44+00:00,2351.006030,2351.908203
34,train,1193.343913,1193.210205,2117.882080,1193.210205,2117.882080,0.000000,7.717,2025-11-22T15:29:52+00:00,,
34,val,2290.448375,2292.210205,4418.551758,2292.210205,4418.551758,0.000000,,2025-11-22T15:29:52+00:00,2290.448375,2292.210205
35,train,1189.770846,1189.688843,2119.067871,1189.688843,2119.067871,0.000000,7.640,2025-11-22T15:30:00+00:00,,
35,val,2307.188580,2307.586182,4436.793457,2307.586182,4436.793457,0.000000,,2025-11-22T15:30:00+00:00,2307.188580,2307.586182
36,train,1173.215845,1173.169800,2082.601807,1173.169800,2082.601807,0.000000,7.741,2025-11-22T15:30:07+00:00,,
36,val,2289.995276,2291.516846,4417.561523,2291.516846,4417.561523,0.000000,,2025-11-22T15:30:07+00:00,2289.995276,2291.516846
37,train,1165.619964,1165.637207,2062.715332,1165.637207,2062.715332,0.000000,7.773,2025-11-22T15:30:15+00:00,,
37,val,2290.832579,2292.612061,4412.278320,2292.612061,4412.278320,0.000000,,2025-11-22T15:30:15+00:00,2290.832579,2292.612061
38,train,1150.587707,1150.201782,2045.470703,1150.201782,2045.470703,0.000000,7.516,2025-11-22T15:30:23+00:00,,
38,val,2299.698878,2300.730469,4437.623047,2300.730469,4437.623047,0.000000,,2025-11-22T15:30:23+00:00,2299.698878,2300.730469
39,train,1146.453048,1146.259399,2032.352295,1146.259399,2032.352295,0.000000,7.662,2025-11-22T15:30:30+00:00,,
39,val,2285.556004,2287.575928,4390.820801,2287.575928,4390.820801,0.000000,,2025-11-22T15:30:30+00:00,2285.556004,2287.575928
40,train,1144.954148,1144.777100,2027.171143,1144.777100,2027.171143,0.000000,7.490,2025-11-22T15:30:38+00:00,,
40,val,2300.401796,2302.483398,4406.884277,2302.483398,4406.884277,0.000000,,2025-11-22T15:30:38+00:00,2300.401796,2302.483398
41,train,1142.993226,1142.648682,2013.262939,1142.648682,2013.262939,0.000000,7.763,2025-11-22T15:30:46+00:00,,
41,val,2303.324870,2305.158936,4408.328613,2305.158936,4408.328613,0.000000,,2025-11-22T15:30:46+00:00,2303.324870,2305.158936
42,train,1147.438255,1147.151733,2013.537231,1147.151733,2013.537231,0.000000,7.876,2025-11-22T15:30:54+00:00,,
42,val,2362.170455,2363.896240,4451.698242,2363.896240,4451.698242,0.000000,,2025-11-22T15:30:54+00:00,2362.170455,2363.896240
43,train,1122.710917,1122.834595,1984.124512,1122.834595,1984.124512,0.000000,7.642,2025-11-22T15:31:01+00:00,,
43,val,2280.271259,2280.628174,4409.634277,2280.628174,4409.634277,0.000000,,2025-11-22T15:31:01+00:00,2280.271259,2280.628174
44,train,1108.995746,1108.648560,1968.794312,1108.648560,1968.794312,0.000000,7.617,2025-11-22T15:31:09+00:00,,
44,val,2282.849077,2284.793213,4427.695801,2284.793213,4427.695801,0.000000,,2025-11-22T15:31:09+00:00,2282.849077,2284.793213
45,train,1110.346600,1110.014526,1963.125366,1110.014526,1963.125366,0.000000,7.701,2025-11-22T15:31:17+00:00,,
45,val,2299.152240,2302.163086,4428.171387,2302.163086,4428.171387,0.000000,,2025-11-22T15:31:17+00:00,2299.152240,2302.163086
46,train,1103.713077,1103.776978,1949.198486,1103.776978,1949.198486,0.000000,7.710,2025-11-22T15:31:24+00:00,,
46,val,2339.180213,2341.631104,4428.813477,2341.631104,4428.813477,0.000000,,2025-11-22T15:31:24+00:00,2339.180213,2341.631104
47,train,1096.358650,1096.307007,1921.694458,1096.307007,1921.694458,0.000000,7.899,2025-11-22T15:31:32+00:00,,
47,val,2285.392967,2287.805908,4406.203125,2287.805908,4406.203125,0.000000,,2025-11-22T15:31:32+00:00,2285.392967,2287.805908
48,train,1084.075878,1084.025635,1917.480103,1084.025635,1917.480103,0.000000,7.755,2025-11-22T15:31:40+00:00,,
48,val,2342.906553,2344.714111,4424.751465,2344.714111,4424.751465,0.000000,,2025-11-22T15:31:40+00:00,2342.906553,2344.714111
49,train,1071.345366,1071.314575,1894.804077,1071.314575,1894.804077,0.000000,7.733,2025-11-22T15:31:48+00:00,,
49,val,2326.148201,2327.023682,4420.704102,2327.023682,4420.704102,0.000000,,2025-11-22T15:31:48+00:00,2326.148201,2327.023682
50,train,1071.367677,1071.167969,1888.407471,1071.167969,1888.407471,0.000000,7.751,2025-11-22T15:31:55+00:00,,
50,val,2276.736239,2279.164795,4402.443359,2279.164795,4402.443359,0.000000,,2025-11-22T15:31:55+00:00,2276.736239,2279.164795
51,train,1071.232161,1070.908081,1895.305298,1070.908081,1895.305298,0.000000,7.821,2025-11-22T15:32:03+00:00,,
51,val,2280.450647,2282.262207,4396.901367,2282.262207,4396.901367,0.000000,,2025-11-22T15:32:03+00:00,2280.450647,2282.262207
52,train,1071.253459,1071.348145,1883.758423,1071.348145,1883.758423,0.000000,7.690,2025-11-22T15:32:11+00:00,,
52,val,2314.820105,2316.464600,4431.737793,2316.464600,4431.737793,0.000000,,2025-11-22T15:32:11+00:00,2314.820105,2316.464600
53,train,1061.229824,1061.064941,1869.674438,1061.064941,1869.674438,0.000000,7.747,2025-11-22T15:32:19+00:00,,
53,val,2367.655421,2368.602051,4463.281738,2368.602051,4463.281738,0.000000,,2025-11-22T15:32:19+00:00,2367.655421,2368.602051
54,train,1066.082236,1066.227417,1872.936523,1066.227417,1872.936523,0.000000,7.772,2025-11-22T15:32:26+00:00,,
54,val,2286.839829,2288.465332,4422.812500,2288.465332,4422.812500,0.000000,,2025-11-22T15:32:26+00:00,2286.839829,2288.465332
55,train,1059.738337,1059.940063,1860.116943,1059.940063,1860.116943,0.000000,7.680,2025-11-22T15:32:34+00:00,,
55,val,2272.996889,2273.800049,4388.782227,2273.800049,4388.782227,0.000000,,2025-11-22T15:32:34+00:00,2272.996889,2273.800049
56,train,1047.659286,1047.733765,1845.752075,1047.733765,1845.752075,0.000000,7.738,2025-11-22T15:32:42+00:00,,
56,val,2266.846018,2268.475830,4378.294434,2268.475830,4378.294434,0.000000,,2025-11-22T15:32:42+00:00,2266.846018,2268.475830
57,train,1043.260794,1043.141602,1839.546997,1043.141602,1839.546997,0.000000,7.782,2025-11-22T15:32:50+00:00,,
57,val,2304.357318,2306.017090,4402.043457,2306.017090,4402.043457,0.000000,,2025-11-22T15:32:50+00:00,2304.357318,2306.017090
58,train,1041.127126,1040.658081,1824.030884,1040.658081,1824.030884,0.000000,7.728,2025-11-22T15:32:57+00:00,,
58,val,2284.043202,2286.431396,4431.156250,2286.431396,4431.156250,0.000000,,2025-11-22T15:32:57+00:00,2284.043202,2286.431396
59,train,1046.358441,1046.506958,1834.069092,1046.506958,1834.069092,0.000000,7.598,2025-11-22T15:33:05+00:00,,
59,val,2278.809008,2281.066162,4391.634766,2281.066162,4391.634766,0.000000,,2025-11-22T15:33:05+00:00,2278.809008,2281.066162
60,train,1049.229921,1048.430054,1835.338257,1048.430054,1835.338257,0.000000,7.741,2025-11-22T15:33:13+00:00,,
60,val,2298.717278,2300.856689,4412.296875,2300.856689,4412.296875,0.000000,,2025-11-22T15:33:13+00:00,2298.717278,2300.856689
61,train,1033.841302,1033.788452,1813.337036,1033.788452,1813.337036,0.000000,7.644,2025-11-22T15:33:20+00:00,,
61,val,2313.051654,2314.151611,4472.182617,2314.151611,4472.182617,0.000000,,2025-11-22T15:33:20+00:00,2313.051654,2314.151611
62,train,1037.499053,1037.079956,1817.460815,1037.079956,1817.460815,0.000000,7.912,2025-11-22T15:33:28+00:00,,
62,val,2275.374996,2277.089600,4382.064453,2277.089600,4382.064453,0.000000,,2025-11-22T15:33:28+00:00,2275.374996,2277.089600
63,train,1027.404275,1027.392944,1800.550049,1027.392944,1800.550049,0.000000,7.844,2025-11-22T15:33:36+00:00,,
63,val,2265.683168,2266.337891,4395.266113,2266.337891,4395.266113,0.000000,,2025-11-22T15:33:36+00:00,2265.683168,2266.337891
64,train,1030.203319,1030.209473,1808.424683,1030.209473,1808.424683,0.000000,7.911,2025-11-22T15:33:44+00:00,,
64,val,2267.663508,2268.829834,4387.854004,2268.829834,4387.854004,0.000000,,2025-11-22T15:33:44+00:00,2267.663508,2268.829834
65,train,1016.607662,1016.589294,1782.623291,1016.589294,1782.623291,0.000000,7.691,2025-11-22T15:33:52+00:00,,
