epoch,split,loss,mae,rmse,mae_orig,rmse_orig,nll,elapsed_sec,timestamp,val_loss,objective
1,train,18623.184919,18623.654297,23189.755859,18623.654297,23189.755859,0.000000,8.567,2025-11-22T15:44:03+00:00,,
1,val,18435.081380,18450.060547,23070.800781,18450.060547,23070.800781,0.000000,,2025-11-22T15:44:03+00:00,18435.081380,18450.060547
2,train,18180.373942,18179.943359,22817.234375,18179.943359,22817.234375,0.000000,7.894,2025-11-22T15:44:11+00:00,,
2,val,17770.022491,17785.119141,22507.628906,17785.119141,22507.628906,0.000000,,2025-11-22T15:44:11+00:00,17770.022491,17785.119141
3,train,17289.360734,17289.437500,22073.324219,17289.437500,22073.324219,0.000000,7.999,2025-11-22T15:44:19+00:00,,
3,val,16664.306611,16680.087891,21579.984375,16680.087891,21579.984375,0.000000,,2025-11-22T15:44:19+00:00,16664.306611,16680.087891
4,train,15992.614327,15993.198242,20963.791016,15993.198242,20963.791016,0.000000,7.953,2025-11-22T15:44:27+00:00,,
4,val,15228.470230,15245.017578,20316.033203,15245.017578,20316.033203,0.000000,,2025-11-22T15:44:27+00:00,15228.470230,15245.017578
5,train,14362.008324,14363.763672,19493.099609,14363.763672,19493.099609,0.000000,8.055,2025-11-22T15:44:35+00:00,,
5,val,13412.223041,13428.106445,18637.826172,13428.106445,18637.826172,0.000000,,2025-11-22T15:44:35+00:00,13412.223041,13428.106445
6,train,12491.021243,12491.702148,17654.283203,12491.702148,17654.283203,0.000000,8.054,2025-11-22T15:44:43+00:00,,
6,val,11496.220614,11510.748047,16587.568359,11510.748047,16587.568359,0.000000,,2025-11-22T15:44:43+00:00,11496.220614,11510.748047
7,train,10442.388440,10443.588867,15399.922852,10443.588867,15399.922852,0.000000,7.957,2025-11-22T15:44:51+00:00,,
7,val,9420.843010,9432.186523,14142.947266,9432.186523,14142.947266,0.000000,,2025-11-22T15:44:51+00:00,9420.843010,9432.186523
8,train,8188.166059,8190.033203,12617.714844,8190.033203,12617.714844,0.000000,7.917,2025-11-22T15:44:59+00:00,,
8,val,7226.391039,7233.856934,11302.806641,7233.856934,11302.806641,0.000000,,2025-11-22T15:44:59+00:00,7226.391039,7233.856934
9,train,5899.014003,5901.657715,9615.416016,5901.657715,9615.416016,0.000000,8.018,2025-11-22T15:45:07+00:00,,
9,val,5158.668205,5161.250488,8414.467773,5161.250488,8414.467773,0.000000,,2025-11-22T15:45:07+00:00,5158.668205,5161.250488
10,train,4059.723066,4060.140381,7032.013184,4060.140381,7032.013184,0.000000,7.977,2025-11-22T15:45:15+00:00,,
10,val,3499.399999,3499.512939,6267.187012,3499.512939,6267.187012,0.000000,,2025-11-22T15:45:15+00:00,3499.399999,3499.512939
11,train,3104.703878,3105.266113,5458.100098,3105.266113,5458.100098,0.000000,7.954,2025-11-22T15:45:23+00:00,,
11,val,2964.911140,2965.101562,5417.080078,2965.101562,5417.080078,0.000000,,2025-11-22T15:45:23+00:00,2964.911140,2965.101562
12,train,2728.694648,2729.210938,4765.292480,2729.210938,4765.292480,0.000000,7.927,2025-11-22T15:45:31+00:00,,
12,val,2674.249342,2675.621582,5001.385254,2675.621582,5001.385254,0.000000,,2025-11-22T15:45:31+00:00,2674.249342,2675.621582
13,train,2533.530150,2533.101807,4392.041016,2533.101807,4392.041016,0.000000,7.979,2025-11-22T15:45:39+00:00,,
13,val,2666.110655,2667.951172,4904.907227,2667.951172,4904.907227,0.000000,,2025-11-22T15:45:39+00:00,2666.110655,2667.951172
14,train,2430.283035,2430.106689,4178.783203,2430.106689,4178.783203,0.000000,7.936,2025-11-22T15:45:47+00:00,,
14,val,2516.694181,2516.360596,4745.213379,2516.360596,4745.213379,0.000000,,2025-11-22T15:45:47+00:00,2516.694181,2516.360596
15,train,2328.700784,2328.645752,4001.359375,2328.645752,4001.359375,0.000000,7.973,2025-11-22T15:45:55+00:00,,
15,val,2483.995583,2487.831787,4713.889160,2487.831787,4713.889160,0.000000,,2025-11-22T15:45:55+00:00,2483.995583,2487.831787
16,train,2261.263659,2261.569580,3860.962646,2261.569580,3860.962646,0.000000,7.994,2025-11-22T15:46:03+00:00,,
16,val,2495.440200,2497.693359,4744.925293,2497.693359,4744.925293,0.000000,,2025-11-22T15:46:03+00:00,2495.440200,2497.693359
17,train,2199.144085,2198.410400,3733.668945,2198.410400,3733.668945,0.000000,7.964,2025-11-22T15:46:11+00:00,,
17,val,2489.716309,2492.110107,4682.197754,2492.110107,4682.197754,0.000000,,2025-11-22T15:46:11+00:00,2489.716309,2492.110107
18,train,2136.249104,2136.102539,3620.434326,2136.102539,3620.434326,0.000000,7.934,2025-11-22T15:46:19+00:00,,
18,val,2399.770049,2401.470703,4565.557129,2401.470703,4565.557129,0.000000,,2025-11-22T15:46:19+00:00,2399.770049,2401.470703
19,train,2110.323704,2110.493164,3567.616455,2110.493164,3567.616455,0.000000,8.028,2025-11-22T15:46:27+00:00,,
19,val,2399.139153,2401.735352,4535.171387,2401.735352,4535.171387,0.000000,,2025-11-22T15:46:27+00:00,2399.139153,2401.735352
20,train,2058.810864,2058.036133,3466.857422,2058.036133,3466.857422,0.000000,8.175,2025-11-22T15:46:35+00:00,,
20,val,2424.222235,2426.889160,4576.899414,2426.889160,4576.899414,0.000000,,2025-11-22T15:46:35+00:00,2424.222235,2426.889160
21,train,2034.178140,2034.397949,3412.545410,2034.397949,3412.545410,0.000000,7.969,2025-11-22T15:46:43+00:00,,
21,val,2517.168568,2519.943359,4687.621094,2519.943359,4687.621094,0.000000,,2025-11-22T15:46:43+00:00,2517.168568,2519.943359
22,train,1995.593754,1995.106934,3348.076904,1995.106934,3348.076904,0.000000,8.015,2025-11-22T15:46:51+00:00,,
22,val,2356.970459,2359.985352,4485.103027,2359.985352,4485.103027,0.000000,,2025-11-22T15:46:51+00:00,2356.970459,2359.985352
23,train,1981.797922,1981.666260,3309.766113,1981.666260,3309.766113,0.000000,7.987,2025-11-22T15:46:59+00:00,,
23,val,2366.986151,2369.490479,4493.893066,2369.490479,4493.893066,0.000000,,2025-11-22T15:46:59+00:00,2366.986151,2369.490479
24,train,1953.547765,1953.509277,3268.449219,1953.509277,3268.449219,0.000000,7.942,2025-11-22T15:47:07+00:00,,
24,val,2359.336145,2362.400146,4499.477539,2362.400146,4499.477539,0.000000,,2025-11-22T15:47:07+00:00,2359.336145,2362.400146
25,train,1933.255180,1933.253052,3224.327148,1933.253052,3224.327148,0.000000,7.975,2025-11-22T15:47:15+00:00,,
25,val,2387.019849,2388.552490,4493.604004,2388.552490,4493.604004,0.000000,,2025-11-22T15:47:15+00:00,2387.019849,2388.552490
26,train,1904.451785,1904.274902,3164.756836,1904.274902,3164.756836,0.000000,8.359,2025-11-22T15:47:23+00:00,,
26,val,2341.426676,2343.939453,4481.886230,2343.939453,4481.886230,0.000000,,2025-11-22T15:47:23+00:00,2341.426676,2343.939453
27,train,1902.974629,1902.240356,3149.624756,1902.240356,3149.624756,0.000000,8.252,2025-11-22T15:47:31+00:00,,
27,val,2407.355343,2410.407471,4512.819336,2410.407471,4512.819336,0.000000,,2025-11-22T15:47:31+00:00,2407.355343,2410.407471
28,train,1876.172057,1875.720825,3111.178223,1875.720825,3111.178223,0.000000,8.034,2025-11-22T15:47:39+00:00,,
28,val,2393.571415,2396.177002,4505.342285,2396.177002,4505.342285,0.000000,,2025-11-22T15:47:39+00:00,2393.571415,2396.177002
29,train,1874.787872,1875.007690,3089.214600,1875.007690,3089.214600,0.000000,7.948,2025-11-22T15:47:47+00:00,,
29,val,2473.348781,2475.257568,4569.065918,2475.257568,4569.065918,0.000000,,2025-11-22T15:47:47+00:00,2473.348781,2475.257568
30,train,1857.969948,1856.970215,3054.672607,1856.970215,3054.672607,0.000000,7.896,2025-11-22T15:47:55+00:00,,
30,val,2346.364117,2349.498291,4474.762695,2349.498291,4474.762695,0.000000,,2025-11-22T15:47:55+00:00,2346.364117,2349.498291
31,train,1838.720909,1838.835815,3040.470459,1838.835815,3040.470459,0.000000,7.975,2025-11-22T15:48:03+00:00,,
31,val,2316.986025,2320.602783,4409.376465,2320.602783,4409.376465,0.000000,,2025-11-22T15:48:03+00:00,2316.986025,2320.602783
32,train,1815.932435,1815.639038,2987.179688,1815.639038,2987.179688,0.000000,7.966,2025-11-22T15:48:11+00:00,,
32,val,2340.444898,2344.600342,4424.753906,2344.600342,4424.753906,0.000000,,2025-11-22T15:48:11+00:00,2340.444898,2344.600342
33,train,1816.803228,1816.804688,2989.286865,1816.804688,2989.286865,0.000000,7.968,2025-11-22T15:48:19+00:00,,
33,val,2326.211330,2328.500244,4420.438477,2328.500244,4420.438477,0.000000,,2025-11-22T15:48:19+00:00,2326.211330,2328.500244
34,train,1801.175975,1801.211304,2954.696289,1801.211304,2954.696289,0.000000,7.960,2025-11-22T15:48:27+00:00,,
34,val,2332.652958,2335.628906,4466.693848,2335.628906,4466.693848,0.000000,,2025-11-22T15:48:27+00:00,2332.652958,2335.628906
35,train,1795.423156,1795.522217,2947.971924,1795.522217,2947.971924,0.000000,8.016,2025-11-22T15:48:35+00:00,,
35,val,2319.173221,2321.218018,4464.716309,2321.218018,4464.716309,0.000000,,2025-11-22T15:48:35+00:00,2319.173221,2321.218018
36,train,1790.739768,1790.518921,2921.606689,1790.518921,2921.606689,0.000000,7.957,2025-11-22T15:48:43+00:00,,
